CUSIP,Issuer_Name,City,Issue_Date,Amt_Issued,Self_reported_Green,ESG_Assurance_Providers,covered,n_prospectus_matches,prospectus_filenames
544445W54,City of Los Angeles Department of Airports,Los Angeles,2023-04-11,9000000.0,Yes,Yes,False,0,
544445W62,City of Los Angeles Department of Airports,Los Angeles,2023-04-11,9445000.0,Yes,Yes,False,0,
544445W70,City of Los Angeles Department of Airports,Los Angeles,2023-04-11,9920000.0,Yes,Yes,False,0,
544445W88,City of Los Angeles Department of Airports,Los Angeles,2023-04-11,10415000.0,Yes,Yes,False,0,
544445W96,City of Los Angeles Department of Airports,Los Angeles,2023-04-11,10930000.0,Yes,Yes,False,0,
544445X20,City of Los Angeles Department of Airports,Los Angeles,2023-04-11,11480000.0,Yes,Yes,False,0,
544445X38,City of Los Angeles Department of Airports,Los Angeles,2023-04-11,12060000.0,Yes,Yes,False,0,
544445X46,City of Los Angeles Department of Airports,Los Angeles,2023-04-11,12655000.0,Yes,Yes,False,0,
544445X53,City of Los Angeles Department of Airports,Los Angeles,2023-04-11,13295000.0,Yes,Yes,False,0,
544445X61,City of Los Angeles Department of Airports,Los Angeles,2023-04-11,13960000.0,Yes,Yes,False,0,
544445X79,City of Los Angeles Department of Airports,Los Angeles,2023-04-11,14655000.0,Yes,Yes,False,0,
544445X87,City of Los Angeles Department of Airports,Los Angeles,2023-04-11,15380000.0,Yes,Yes,False,0,
544445X95,City of Los Angeles Department of Airports,Los Angeles,2023-04-11,16155000.0,Yes,Yes,False,0,
544445Y29,City of Los Angeles Department of Airports,Los Angeles,2023-04-11,8235000.0,Yes,Yes,False,0,
544445Y37,City of Los Angeles Department of Airports,Los Angeles,2023-04-11,8665000.0,Yes,Yes,False,0,
544445Y45,City of Los Angeles Department of Airports,Los Angeles,2023-04-11,9120000.0,Yes,Yes,False,0,
544445Y52,City of Los Angeles Department of Airports,Los Angeles,2023-04-11,9600000.0,Yes,Yes,False,0,
544445Y60,City of Los Angeles Department of Airports,Los Angeles,2023-04-11,10105000.0,Yes,Yes,False,0,
54444SB32,City of Los Angeles Department of Airports,Los Angeles,2022-08-24,20115000.0,Yes,Yes,False,0,
54445G37,City of Los Angeles Department of Airports,Los Angeles,2022-08-24,5130000.0,Yes,Yes,False,0,
54466DAA3,City of Los Angeles CA Wastewater System Revenue,Los Angeles,2023-09-13,280000000.0,--,No,False,0,
5465892A9,Louisville and Jefferson County Metropolitan Sewer District,Louisville/Jefferson County metro government (balance),2023-10-26,16770000.0,--,No,False,0,
5465892B7,Louisville and Jefferson County Metropolitan Sewer District,Louisville/Jefferson County metro government (balance),2023-10-26,17610000.0,--,No,False,0,
5465892G6,Louisville and Jefferson County Metropolitan Sewer District,Louisville/Jefferson County metro government (balance),2022-02-01,,Yes,Yes,False,0,
546589S94,Louisville and Jefferson County Metropolitan Sewer District,Louisville/Jefferson County metro government (balance),2022-02-01,250000.0,Yes,Yes,False,0,
546589T28,Louisville and Jefferson County Metropolitan Sewer District,Louisville/Jefferson County metro government (balance),2022-02-01,500000.0,Yes,Yes,False,0,
546589T36,Louisville and Jefferson County Metropolitan Sewer District,Louisville/Jefferson County metro government (balance),2022-02-01,750000.0,Yes,Yes,False,0,
546589T44,Louisville and Jefferson County Metropolitan Sewer District,Louisville/Jefferson County metro government (balance),2022-02-01,1000000.0,Yes,Yes,False,0,
546589T51,Louisville and Jefferson County Metropolitan Sewer District,Louisville/Jefferson County metro government (balance),2022-02-01,3000000.0,Yes,Yes,False,0,
546589T69,Louisville and Jefferson County Metropolitan Sewer District,Louisville/Jefferson County metro government (balance),2022-02-01,6000000.0,Yes,Yes,False,0,
546589T77,Louisville and Jefferson County Metropolitan Sewer District,Louisville/Jefferson County metro government (balance),2022-02-01,8940000.0,Yes,Yes,False,0,
546589T85,Louisville and Jefferson County Metropolitan Sewer District,Louisville/Jefferson County metro government (balance),2022-02-01,9380000.0,Yes,Yes,False,0,
546589T93,Louisville and Jefferson County Metropolitan Sewer District,Louisville/Jefferson County metro government (balance),2022-02-01,8080000.0,Yes,Yes,False,0,
546589U26,Louisville and Jefferson County Metropolitan Sewer District,Louisville/Jefferson County metro government (balance),2022-02-01,7920000.0,Yes,Yes,False,0,
546589U34,Louisville and Jefferson County Metropolitan Sewer District,Louisville/Jefferson County metro government (balance),2022-02-01,7340000.0,Yes,Yes,False,0,
546589U42,Louisville and Jefferson County Metropolitan Sewer District,Louisville/Jefferson County metro government (balance),2022-02-01,7740000.0,Yes,Yes,False,0,
546589U59,Louisville and Jefferson County Metropolitan Sewer District,Louisville/Jefferson County metro government (balance),2022-02-01,8155000.0,Yes,Yes,False,0,
546589U67,Louisville and Jefferson County Metropolitan Sewer District,Louisville/Jefferson County metro government (balance),2022-02-01,4200000.0,Yes,Yes,False,0,
546589U75,Louisville and Jefferson County Metropolitan Sewer District,Louisville/Jefferson County metro government (balance),2022-02-01,4370000.0,Yes,Yes,False,0,
546589U83,Louisville and Jefferson County Metropolitan Sewer District,Louisville/Jefferson County metro government (balance),2022-02-01,4540000.0,Yes,Yes,False,0,
546589U91,Louisville and Jefferson County Metropolitan Sewer District,Louisville/Jefferson County metro government (balance),2022-02-01,4675000.0,Yes,Yes,False,0,
546589V25,Louisville and Jefferson County Metropolitan Sewer District,Louisville/Jefferson County metro government (balance),2022-02-01,2785000.0,Yes,Yes,False,0,
546589V33,Louisville and Jefferson County Metropolitan Sewer District,Louisville/Jefferson County metro government (balance),2022-02-01,2870000.0,Yes,Yes,False,0,
546589V41,Louisville and Jefferson County Metropolitan Sewer District,Louisville/Jefferson County metro government (balance),2022-02-01,2955000.0,Yes,Yes,False,0,
546589V58,Louisville and Jefferson County Metropolitan Sewer District,Louisville/Jefferson County metro government (balance),2022-02-01,3045000.0,Yes,Yes,False,0,
546589V66,Louisville and Jefferson County Metropolitan Sewer District,Louisville/Jefferson County metro government (balance),2022-02-01,3135000.0,Yes,Yes,False,0,
546589V74,Louisville and Jefferson County Metropolitan Sewer District,Louisville/Jefferson County metro government (balance),2022-02-01,23515000.0,Yes,Yes,False,0,
546589V82,Louisville and Jefferson County Metropolitan Sewer District,Louisville/Jefferson County metro government (balance),2022-02-01,24220000.0,Yes,Yes,False,0,
546589V90,Louisville and Jefferson County Metropolitan Sewer District,Louisville/Jefferson County metro government (balance),2022-02-01,24860000.0,Yes,Yes,False,0,
546589X31,Louisville and Jefferson County Metropolitan Sewer District,Louisville/Jefferson County metro government (balance),2023-10-26,3595000.0,--,No,False,0,
546589X49,Louisville and Jefferson County Metropolitan Sewer District,Louisville/Jefferson County metro government (balance),2023-10-26,3320000.0,--,No,False,0,
546589X56,Louisville and Jefferson County Metropolitan Sewer District,Louisville/Jefferson County metro government (balance),2023-10-26,15905000.0,--,No,False,0,
546589X64,Louisville and Jefferson County Metropolitan Sewer District,Louisville/Jefferson County metro government (balance),2023-10-26,1820000.0,--,No,False,0,
546589X72,Louisville and Jefferson County Metropolitan Sewer District,Louisville/Jefferson County metro government (balance),2023-10-26,1940000.0,--,No,False,0,
546589X80,Louisville and Jefferson County Metropolitan Sewer District,Louisville/Jefferson County metro government (balance),2023-10-26,2035000.0,--,No,False,0,
546589X98,Louisville and Jefferson County Metropolitan Sewer District,Louisville/Jefferson County metro government (balance),2023-10-26,2145000.0,--,No,False,0,
546589Y22,Louisville and Jefferson County Metropolitan Sewer District,Louisville/Jefferson County metro government (balance),2023-10-26,2260000.0,--,No,False,0,
546589Y30,Louisville and Jefferson County Metropolitan Sewer District,Louisville/Jefferson County metro government (balance),2023-10-26,2405000.0,--,No,False,0,
546589Y48,Louisville and Jefferson County Metropolitan Sewer District,Louisville/Jefferson County metro government (balance),2023-10-26,10750000.0,--,No,False,0,
546589Y55,Louisville and Jefferson County Metropolitan Sewer District,Louisville/Jefferson County metro government (balance),2023-10-26,17050000.0,--,No,False,0,
546589Y63,Louisville and Jefferson County Metropolitan Sewer District,Louisville/Jefferson County metro government (balance),2023-10-26,30975000.0,--,No,False,0,
546589Y71,Louisville and Jefferson County Metropolitan Sewer District,Louisville/Jefferson County metro government (balance),2023-10-26,14210000.0,--,No,False,0,
546589Y89,Louisville and Jefferson County Metropolitan Sewer District,Louisville/Jefferson County metro government (balance),2023-10-26,10295000.0,--,No,False,0,
546589Y97,Louisville and Jefferson County Metropolitan Sewer District,Louisville/Jefferson County metro government (balance),2023-10-26,10810000.0,--,No,False,0,
546589Z21,Louisville and Jefferson County Metropolitan Sewer District,Louisville/Jefferson County metro government (balance),2023-10-26,11350000.0,--,No,False,0,
546589Z39,Louisville and Jefferson County Metropolitan Sewer District,Louisville/Jefferson County metro government (balance),2023-10-26,11920000.0,--,No,False,0,
546589Z47,Louisville and Jefferson County Metropolitan Sewer District,Louisville/Jefferson County metro government (balance),2023-10-26,12515000.0,--,No,False,0,
546589Z54,Louisville and Jefferson County Metropolitan Sewer District,Louisville/Jefferson County metro government (balance),2023-10-26,13140000.0,--,No,False,0,
546589Z62,Louisville and Jefferson County Metropolitan Sewer District,Louisville/Jefferson County metro government (balance),2023-10-26,13795000.0,--,No,False,0,
546589Z70,Louisville and Jefferson County Metropolitan Sewer District,Louisville/Jefferson County metro government (balance),2023-10-26,14485000.0,--,No,False,0,
546589Z88,Louisville and Jefferson County Metropolitan Sewer District,Louisville/Jefferson County metro government (balance),2023-10-26,15210000.0,--,No,False,0,
546589Z96,Louisville and Jefferson County Metropolitan Sewer District,Louisville/Jefferson County metro government (balance),2023-10-26,15970000.0,--,No,False,0,
55844RA79,City of Madison WI,Madison,2024-09-05,1475000.0,Yes,No,False,0,
55844RA87,City of Madison WI,Madison,2024-09-05,1475000.0,Yes,No,False,0,
55844RA95,City of Madison WI,Madison,2024-09-05,1475000.0,Yes,No,False,0,
55844RB29,City of Madison WI,Madison,2024-09-05,1475000.0,Yes,No,False,0,
55844RB37,City of Madison WI,Madison,2024-09-05,1475000.0,Yes,No,False,0,
55844RB45,City of Madison WI,Madison,2024-09-05,1475000.0,Yes,No,False,0,
55844RB52,City of Madison WI,Madison,2024-09-05,1475000.0,Yes,No,False,0,
55844RB60,City of Madison WI,Madison,2024-09-05,1475000.0,Yes,No,False,0,
55844RB78,City of Madison WI,Madison,2024-09-05,1470000.0,Yes,No,False,0,
55844RB86,City of Madison WI,Madison,2024-09-05,1470000.0,Yes,No,False,0,
55844RB94,City of Madison WI,Madison,2024-09-05,385000.0,Yes,No,False,0,
55844RC28,City of Madison WI,Madison,2024-09-05,385000.0,Yes,No,False,0,
55844RC36,City of Madison WI,Madison,2024-09-05,385000.0,Yes,No,False,0,
55844RC44,City of Madison WI,Madison,2024-09-05,385000.0,Yes,No,False,0,
55844RC93,City of Madison WI,Madison,2024-09-05,1925000.0,Yes,No,False,0,
55844RYF5,City of Madison WI,Madison,2023-10-26,4210000.0,Yes,No,False,0,
55844RYG3,City of Madison WI,Madison,2023-10-26,4205000.0,Yes,No,False,0,
55844RYH1,City of Madison WI,Madison,2023-10-26,4205000.0,Yes,No,False,0,
55844RYJ7,City of Madison WI,Madison,2023-10-26,4205000.0,Yes,No,False,0,
55844RYK4,City of Madison WI,Madison,2023-10-26,4205000.0,Yes,No,False,0,
55844RYL2,City of Madison WI,Madison,2023-10-26,4205000.0,Yes,No,False,0,
55844RYM0,City of Madison WI,Madison,2023-10-26,4205000.0,Yes,No,False,0,
55844RYN8,City of Madison WI,Madison,2023-10-26,4205000.0,Yes,No,False,0,
55844RYP3,City of Madison WI,Madison,2023-10-26,4205000.0,Yes,No,False,0,
55844RYQ1,City of Madison WI,Madison,2023-10-26,4205000.0,Yes,No,False,0,
561076R28,City of Malden MA,Malden,2018-11-28,450000.0,--,No,False,0,
561076R36,City of Malden MA,Malden,2018-11-28,450000.0,--,No,False,0,
561076R44,City of Malden MA,Malden,2018-11-28,450000.0,--,No,False,0,
561076R51,City of Malden MA,Malden,2018-11-28,450000.0,--,No,False,0,
561076R69,City of Malden MA,Malden,2018-11-28,450000.0,--,No,False,0,
561076R77,City of Malden MA,Malden,2018-11-28,450000.0,--,No,False,0,
561076R85,City of Malden MA,Malden,2018-11-28,450000.0,--,No,False,0,
561076R93,City of Malden MA,Malden,2018-11-28,450000.0,--,No,False,0,
561076S27,City of Malden MA,Malden,2018-11-28,450000.0,--,No,False,0,
561076S35,City of Malden MA,Malden,2018-11-28,450000.0,--,No,False,0,
561076S43,City of Malden MA,Malden,2018-11-28,450000.0,--,No,False,0,
561076S50,City of Malden MA,Malden,2018-11-28,450000.0,--,No,False,0,
561076S68,City of Malden MA,Malden,2018-11-28,445000.0,--,No,False,0,
561076S76,City of Malden MA,Malden,2018-11-28,445000.0,--,No,False,0,
561076S84,City of Malden MA,Malden,2018-11-28,445000.0,--,No,False,0,
561076S92,City of Malden MA,Malden,2018-11-28,445000.0,--,No,False,0,
562361AP0,City of Manchester NH Sewer Revenue,Manchester,2024-06-01,75000.0,Yes,--,False,0,
562361AQ8,City of Manchester NH Sewer Revenue,Manchester,2024-10-30,165000.0,Yes,--,False,0,
562361AR6,City of Manchester NH Sewer Revenue,Manchester,2024-06-01,270000.0,Yes,--,False,0,
562361AS4,City of Manchester NH Sewer Revenue,Manchester,2024-06-01,1290000.0,Yes,--,False,0,
562361AT2,City of Manchester NH Sewer Revenue,Manchester,2024-10-30,1415000.0,Yes,--,False,0,
562361AU9,City of Manchester NH Sewer Revenue,Manchester,2024-06-01,1945000.0,Yes,--,False,0,
562361AV7,City of Manchester NH Sewer Revenue,Manchester,2024-10-30,2040000.0,Yes,--,False,0,
562361AW5,City of Manchester NH Sewer Revenue,Manchester,2024-06-01,2145000.0,Yes,--,False,0,
562361AX3,City of Manchester NH Sewer Revenue,Manchester,2024-10-30,2340000.0,Yes,--,False,0,
562361AY1,City of Manchester NH Sewer Revenue,Manchester,2024-06-01,2450000.0,Yes,--,False,0,
562361AZ8,City of Manchester NH Sewer Revenue,Manchester,2024-10-30,2575000.0,Yes,--,False,0,
562361BA2,City of Manchester NH Sewer Revenue,Manchester,2024-06-01,2700000.0,Yes,--,False,0,
562361BB0,City of Manchester NH Sewer Revenue,Manchester,2024-10-30,2840000.0,Yes,--,False,0,
562361BC8,City of Manchester NH Sewer Revenue,Manchester,2024-10-30,2980000.0,Yes,--,False,0,
562361BD6,City of Manchester NH Sewer Revenue,Manchester,2024-10-30,3130000.0,Yes,--,False,0,
562361BE4,City of Manchester NH Sewer Revenue,Manchester,2024-10-30,3285000.0,Yes,--,False,0,
562361BF1,City of Manchester NH Sewer Revenue,Manchester,2024-10-30,3450000.0,Yes,--,False,0,
562361BG9,City of Manchester NH Sewer Revenue,Manchester,2024-10-30,3625000.0,Yes,--,False,0,
562361BH7,City of Manchester NH Sewer Revenue,Manchester,2024-10-30,3805000.0,Yes,--,False,0,
562361BJ3,City of Manchester NH Sewer Revenue,Manchester,2024-06-01,3995000.0,Yes,--,False,0,
562361BK0,City of Manchester NH Sewer Revenue,Manchester,2024-10-30,4195000.0,Yes,--,False,0,
562361BL8,City of Manchester NH Sewer Revenue,Manchester,2024-06-01,4405000.0,Yes,--,False,0,
562361BM6,City of Manchester NH Sewer Revenue,Manchester,2024-06-01,4625000.0,Yes,--,False,0,
562361BN4,City of Manchester NH Sewer Revenue,Manchester,2024-10-30,4855000.0,Yes,--,False,0,
59225CAA6,Metropolitan Pier & Exposition Authority,Chicago,2019-05-08,530000.0,--,No,False,0,
59225CAB4,Metropolitan Pier & Exposition Authority,Chicago,2019-05-08,630000.0,--,No,False,0,
59225CAC2,Metropolitan Pier & Exposition Authority,Chicago,2019-05-08,735000.0,--,No,False,0,
59225CAD0,Metropolitan Pier & Exposition Authority,Chicago,2019-05-08,850000.0,--,No,False,0,
59225CAE8,Metropolitan Pier & Exposition Authority,Chicago,2019-05-08,975000.0,--,No,False,0,
59225CAF5,Metropolitan Pier & Exposition Authority,Chicago,2019-05-08,1105000.0,--,No,False,0,
59225CAG3,Metropolitan Pier & Exposition Authority,Chicago,2019-05-08,1245000.0,--,No,False,0,
59225CAH1,Metropolitan Pier & Exposition Authority,Chicago,2019-05-08,1395000.0,--,No,False,0,
59225CAJ7,Metropolitan Pier & Exposition Authority,Chicago,2019-05-08,1555000.0,--,No,False,0,
59225CAK4,Metropolitan Pier & Exposition Authority,Chicago,2019-05-08,1730000.0,--,No,False,0,
59225CAL2,Metropolitan Pier & Exposition Authority,Chicago,2019-05-08,1915000.0,--,No,False,0,
59225CAM0,Metropolitan Pier & Exposition Authority,Chicago,2019-05-08,2115000.0,--,No,False,0,
59225CAN8,Metropolitan Pier & Exposition Authority,Chicago,2019-05-08,2330000.0,--,No,False,0,
59225CAP3,Metropolitan Pier & Exposition Authority,Chicago,2019-05-08,2555000.0,--,No,False,0,
59225CAQ1,Metropolitan Pier & Exposition Authority,Chicago,2019-05-08,2795000.0,--,No,False,0,
59225CAR9,Metropolitan Pier & Exposition Authority,Chicago,2019-05-08,3055000.0,--,No,False,0,
59225CAS7,Metropolitan Pier & Exposition Authority,Chicago,2019-05-08,3330000.0,--,No,False,0,
59225CAT5,Metropolitan Pier & Exposition Authority,Chicago,2019-05-08,3620000.0,--,No,False,0,
59225CAU2,Metropolitan Pier & Exposition Authority,Chicago,2019-05-08,3935000.0,--,No,False,0,
59225CAV0,Metropolitan Pier & Exposition Authority,Chicago,2019-05-08,465000.0,--,No,False,0,
59225CAW8,Metropolitan Pier & Exposition Authority,Chicago,2024-01-10,16470000.0,--,--,False,0,
59225CAX6,Metropolitan Pier & Exposition Authority,Chicago,2024-01-10,12380000.0,--,--,False,0,
59225CAY4,Metropolitan Pier & Exposition Authority,Chicago,2024-01-10,13980000.0,--,--,False,0,
60375BDZ6,City of Minneapolis MN,Minneapolis,2018-10-31,2760000.0,Yes,Yes,False,0,
60375BEA0,City of Minneapolis MN,Minneapolis,2018-10-31,3835000.0,Yes,Yes,False,0,
60375BEB8,City of Minneapolis MN,Minneapolis,2018-10-31,3860000.0,Yes,Yes,False,0,
60375BEC6,City of Minneapolis MN,Minneapolis,2018-10-31,3900000.0,Yes,Yes,False,0,
60375BED4,City of Minneapolis MN,Minneapolis,2018-10-31,1815000.0,Yes,Yes,False,0,
60375BEE2,City of Minneapolis MN,Minneapolis,2018-10-31,1925000.0,Yes,Yes,False,0,
60375BEF9,City of Minneapolis MN,Minneapolis,2018-10-31,2100000.0,Yes,Yes,False,0,
60375BEG7,City of Minneapolis MN,Minneapolis,2018-10-31,2865000.0,Yes,Yes,False,0,
60375BEH5,City of Minneapolis MN,Minneapolis,2018-10-31,3010000.0,Yes,Yes,False,0,
60375BEJ1,City of Minneapolis MN,Minneapolis,2018-10-31,3160000.0,Yes,Yes,False,0,
60375BEK8,City of Minneapolis MN,Minneapolis,2018-10-31,3315000.0,Yes,Yes,False,0,
60375BEL6,City of Minneapolis MN,Minneapolis,2018-10-31,3450000.0,Yes,Yes,False,0,
