fips,geo_name,state_abb,year,mayor_name,mayor_pid,prob_democrat,prob_republican,election_year,election_type,source,mayor_pid_raw
3421000,elizabeth,NJ,2010,j christian bollwage,D,1.0,0.0,2008.0,elected,harvard_dataverse,D
3421000,elizabeth,NJ,2011,j christian bollwage,D,1.0,0.0,2008.0,elected,harvard_dataverse,D
3421000,elizabeth,NJ,2012,j christian bollwage,D,1.0,0.0,2008.0,elected,harvard_dataverse,D
3421000,elizabeth,NJ,2013,j christian bollwage,D,1.0,0.0,2012.0,unopposed,harvard_dataverse,D
3421000,elizabeth,NJ,2014,j christian bollwage,D,1.0,0.0,2012.0,unopposed,harvard_dataverse,D
3421000,elizabeth,NJ,2015,j christian bollwage,D,1.0,0.0,2012.0,unopposed,harvard_dataverse,D
3421000,elizabeth,NJ,2016,j christian bollwage,D,1.0,0.0,2012.0,unopposed,harvard_dataverse,D
3421000,elizabeth,NJ,2017,j christian bollwage,D,1.0,0.0,2016.0,unopposed,harvard_dataverse,D
3421000,elizabeth,NJ,2018,j christian bollwage,D,1.0,0.0,2016.0,unopposed,harvard_dataverse,D
3421000,elizabeth,NJ,2019,j christian bollwage,D,1.0,0.0,2016.0,unopposed,harvard_dataverse,D
3421000,elizabeth,NJ,2020,j christian bollwage,D,1.0,0.0,2016.0,unopposed,harvard_dataverse,D
3421000,elizabeth,NJ,2021,j christian bollwage,D,1.0,0.0,2020.0,unopposed,harvard_dataverse,D
3421000,elizabeth,NJ,2022,j christian bollwage,D,1.0,0.0,2020.0,unopposed,harvard_dataverse,D
3421000,elizabeth,NJ,2023,j christian bollwage,D,1.0,0.0,2020.0,unopposed,harvard_dataverse,D
3421000,elizabeth,NJ,2024,j christian bollwage,D,1.0,0.0,2020.0,unopposed,harvard_dataverse,D
3421000,elizabeth,NJ,2025,j christian bollwage,D,1.0,0.0,2024.0,unopposed,additional_candidates,D
3432250,hoboken,NJ,2010,dawn zimmer,D,1.0,0.0,2009.0,elected,harvard_dataverse,D
3432250,hoboken,NJ,2011,dawn zimmer,D,1.0,0.0,2009.0,elected,harvard_dataverse,D
3432250,hoboken,NJ,2012,dawn zimmer,D,1.0,0.0,2009.0,elected,harvard_dataverse,D
3432250,hoboken,NJ,2013,dawn zimmer,D,1.0,0.0,2009.0,elected,harvard_dataverse,D
3432250,hoboken,NJ,2014,dawn zimmer,D,1.0,0.0,2013.0,elected,harvard_dataverse,D
3432250,hoboken,NJ,2015,dawn zimmer,D,1.0,0.0,2013.0,elected,harvard_dataverse,D
3432250,hoboken,NJ,2016,dawn zimmer,D,1.0,0.0,2013.0,elected,harvard_dataverse,D
3432250,hoboken,NJ,2017,dawn zimmer,D,1.0,0.0,2013.0,elected,harvard_dataverse,D
3432250,hoboken,NJ,2018,ravi bhalla,D,1.0,0.0,2017.0,elected,harvard_dataverse,D
3432250,hoboken,NJ,2019,ravi bhalla,D,1.0,0.0,2017.0,elected,harvard_dataverse,D
3432250,hoboken,NJ,2020,ravi bhalla,D,1.0,0.0,2017.0,elected,harvard_dataverse,D
3432250,hoboken,NJ,2021,ravi bhalla,D,1.0,0.0,2017.0,elected,harvard_dataverse,D
3432250,hoboken,NJ,2022,ravi bhalla,D,1.0,0.0,2021.0,unopposed,harvard_dataverse,D
3432250,hoboken,NJ,2023,ravi bhalla,D,1.0,0.0,2021.0,unopposed,harvard_dataverse,D
3432250,hoboken,NJ,2024,ravi bhalla,D,1.0,0.0,2021.0,unopposed,harvard_dataverse,D
3432250,hoboken,NJ,2025,ravi bhalla,D,1.0,0.0,2021.0,unopposed,harvard_dataverse,D
3436000,jersey city,NJ,2010,jerramiah healy,D,1.0,0.0,2009.0,elected,harvard_dataverse,D
3436000,jersey city,NJ,2011,jerramiah healy,D,1.0,0.0,2009.0,elected,harvard_dataverse,D
3436000,jersey city,NJ,2012,jerramiah healy,D,1.0,0.0,2009.0,elected,harvard_dataverse,D
3436000,jersey city,NJ,2013,jerramiah healy,D,1.0,0.0,2009.0,elected,harvard_dataverse,D
3436000,jersey city,NJ,2014,steven fulop,D,1.0,0.0,2013.0,elected,harvard_dataverse,D
3436000,jersey city,NJ,2015,steven fulop,D,1.0,0.0,2013.0,elected,harvard_dataverse,D
3436000,jersey city,NJ,2016,steven fulop,D,1.0,0.0,2013.0,elected,harvard_dataverse,D
3436000,jersey city,NJ,2017,steven fulop,D,1.0,0.0,2013.0,elected,harvard_dataverse,D
3436000,jersey city,NJ,2018,steven fulop,D,1.0,0.0,2017.0,elected,harvard_dataverse,D
3436000,jersey city,NJ,2019,steven fulop,D,1.0,0.0,2017.0,elected,harvard_dataverse,D
3436000,jersey city,NJ,2020,steven fulop,D,1.0,0.0,2017.0,elected,harvard_dataverse,D
3436000,jersey city,NJ,2021,steven fulop,D,1.0,0.0,2017.0,elected,harvard_dataverse,D
3436000,jersey city,NJ,2022,steven fulop,D,1.0,0.0,2021.0,elected,harvard_dataverse,D
3436000,jersey city,NJ,2023,steven fulop,D,1.0,0.0,2021.0,elected,harvard_dataverse,D
3436000,jersey city,NJ,2024,steven fulop,D,1.0,0.0,2021.0,elected,harvard_dataverse,D
3436000,jersey city,NJ,2025,steven fulop,D,1.0,0.0,2021.0,elected,harvard_dataverse,D
3451000,newark,NJ,2010,cory booker,D,1.0,0.0,2006.0,elected,harvard_dataverse,D
3451000,newark,NJ,2011,cory booker,D,1.0,0.0,2010.0,elected,harvard_dataverse,D
3451000,newark,NJ,2012,cory booker,D,1.0,0.0,2010.0,elected,harvard_dataverse,D
3451000,newark,NJ,2013,cory booker,D,1.0,0.0,2010.0,elected,harvard_dataverse,D
3451000,newark,NJ,2014,luis quintana,D,1.0,0.0,2013.0,unopposed,harvard_dataverse,D
3451000,newark,NJ,2015,ras baraka,D,1.0,0.0,2014.0,elected,harvard_dataverse,D
3451000,newark,NJ,2016,ras baraka,D,1.0,0.0,2014.0,elected,harvard_dataverse,D
3451000,newark,NJ,2017,ras baraka,D,1.0,0.0,2014.0,elected,harvard_dataverse,D
3451000,newark,NJ,2018,ras baraka,D,1.0,0.0,2014.0,elected,harvard_dataverse,D
3451000,newark,NJ,2019,ras baraka,D,1.0,0.0,2018.0,elected,harvard_dataverse,D
3451000,newark,NJ,2020,ras baraka,D,1.0,0.0,2018.0,elected,harvard_dataverse,D
3451000,newark,NJ,2021,ras baraka,D,1.0,0.0,2018.0,elected,harvard_dataverse,D
3451000,newark,NJ,2022,ras baraka,D,1.0,0.0,2018.0,elected,harvard_dataverse,D
3451000,newark,NJ,2023,ras baraka,D,1.0,0.0,2022.0,elected,additional_candidates,D
3451000,newark,NJ,2024,ras baraka,D,1.0,0.0,2022.0,elected,additional_candidates,D
3451000,newark,NJ,2025,ras baraka,D,1.0,0.0,2022.0,elected,additional_candidates,D
3456550,passaic,NJ,2010,alex blanco,D,1.0,0.0,2009.0,elected,harvard_dataverse,D
3456550,passaic,NJ,2011,alex blanco,D,1.0,0.0,2009.0,elected,harvard_dataverse,D
3456550,passaic,NJ,2012,alex blanco,D,1.0,0.0,2009.0,elected,harvard_dataverse,D
3456550,passaic,NJ,2013,alex blanco,D,1.0,0.0,2009.0,elected,harvard_dataverse,D
3456550,passaic,NJ,2014,alex blanco,D,1.0,0.0,2013.0,elected,harvard_dataverse,D
3456550,passaic,NJ,2015,alex blanco,D,1.0,0.0,2013.0,elected,harvard_dataverse,D
3456550,passaic,NJ,2016,alex blanco,D,1.0,0.0,2013.0,elected,harvard_dataverse,D
3456550,passaic,NJ,2017,hector lora,D,1.0,0.0,2016.0,unopposed,harvard_dataverse,D
3456550,passaic,NJ,2018,hector lora,D,1.0,0.0,2017.0,elected,harvard_dataverse,D
3456550,passaic,NJ,2019,hector lora,D,1.0,0.0,2017.0,elected,harvard_dataverse,D
3456550,passaic,NJ,2020,hector lora,D,1.0,0.0,2017.0,elected,harvard_dataverse,D
3456550,passaic,NJ,2021,hector lora,D,1.0,0.0,2017.0,elected,harvard_dataverse,D
3456550,passaic,NJ,2022,hector lora,D,1.0,0.0,2021.0,elected,harvard_dataverse,D
3456550,passaic,NJ,2023,hector lora,D,1.0,0.0,2021.0,elected,harvard_dataverse,D
3456550,passaic,NJ,2024,hector lora,D,1.0,0.0,2021.0,elected,harvard_dataverse,D
3456550,passaic,NJ,2025,hector lora,D,1.0,0.0,2021.0,elected,harvard_dataverse,D
3457000,paterson,NJ,2010,jose 'joey' torres,D,1.0,0.0,2006.0,elected,harvard_dataverse,D
3457000,paterson,NJ,2011,jeffrey jones,D,1.0,0.0,2010.0,elected,harvard_dataverse,D
3457000,paterson,NJ,2012,jeffrey jones,D,1.0,0.0,2010.0,elected,harvard_dataverse,D
3457000,paterson,NJ,2013,jeffrey jones,D,1.0,0.0,2010.0,elected,harvard_dataverse,D
3457000,paterson,NJ,2014,jeffrey jones,D,1.0,0.0,2010.0,elected,harvard_dataverse,D
3457000,paterson,NJ,2015,jose 'joey' torres,D,1.0,0.0,2014.0,elected,harvard_dataverse,D
3457000,paterson,NJ,2016,jose 'joey' torres,D,1.0,0.0,2014.0,elected,harvard_dataverse,D
3457000,paterson,NJ,2017,jose 'joey' torres,D,1.0,0.0,2014.0,elected,harvard_dataverse,D
3457000,paterson,NJ,2018,jose 'joey' torres,D,1.0,0.0,2014.0,elected,harvard_dataverse,D
3457000,paterson,NJ,2019,andré sayegh,D,1.0,0.0,2018.0,elected,harvard_dataverse,D
3457000,paterson,NJ,2020,andré sayegh,D,1.0,0.0,2018.0,elected,harvard_dataverse,D
3457000,paterson,NJ,2021,andré sayegh,D,1.0,0.0,2018.0,elected,harvard_dataverse,D
3457000,paterson,NJ,2022,andré sayegh,D,1.0,0.0,2018.0,elected,harvard_dataverse,D
3457000,paterson,NJ,2023,andré sayegh,D,0.95,0.05,2022.0,elected,additional_candidates,D
3457000,paterson,NJ,2024,andré sayegh,D,0.95,0.05,2022.0,elected,additional_candidates,D
3457000,paterson,NJ,2025,andré sayegh,D,0.95,0.05,2022.0,elected,additional_candidates,D
3458200,perth amboy,NJ,2010,wilda diaz,D,1.0,0.0,2008.0,elected,candidates_master,D
3458200,perth amboy,NJ,2011,wilda diaz,D,1.0,0.0,2008.0,elected,candidates_master,D
3458200,perth amboy,NJ,2012,wilda diaz,D,1.0,0.0,2008.0,elected,candidates_master,D
3458200,perth amboy,NJ,2013,wilda diaz,D,1.0,0.0,2012.0,elected,candidates_master,D
3458200,perth amboy,NJ,2014,wilda diaz,D,1.0,0.0,2012.0,elected,candidates_master,D
3458200,perth amboy,NJ,2015,wilda diaz,D,1.0,0.0,2012.0,elected,candidates_master,D
3458200,perth amboy,NJ,2016,wilda diaz,D,1.0,0.0,2012.0,elected,candidates_master,D
3458200,perth amboy,NJ,2017,wilda diaz,D,1.0,0.0,2016.0,elected,candidates_master,D
3458200,perth amboy,NJ,2018,wilda diaz,D,1.0,0.0,2016.0,elected,candidates_master,D
3458200,perth amboy,NJ,2019,wilda diaz,D,1.0,0.0,2016.0,elected,candidates_master,D
3458200,perth amboy,NJ,2020,wilda diaz,D,1.0,0.0,2016.0,elected,candidates_master,D
3458200,perth amboy,NJ,2021,helmin caba,D,1.0,0.0,2020.0,elected,candidates_master,D
3458200,perth amboy,NJ,2022,helmin caba,D,1.0,0.0,2020.0,elected,candidates_master,D
3458200,perth amboy,NJ,2023,helmin caba,D,1.0,0.0,2020.0,elected,candidates_master,D
3458200,perth amboy,NJ,2024,helmin caba,D,1.0,0.0,2020.0,elected,candidates_master,D
3458200,perth amboy,NJ,2025,helmin caba,D,1.0,0.0,2024.0,elected,additional_candidates,D
3459190,plainfield,NJ,2010,sharon robinson-briggs,D,1.0,0.0,2009.0,unopposed,candidates_master,D
3459190,plainfield,NJ,2011,sharon robinson-briggs,D,1.0,0.0,2009.0,unopposed,candidates_master,D
3459190,plainfield,NJ,2012,sharon robinson-briggs,D,1.0,0.0,2009.0,unopposed,candidates_master,D
3459190,plainfield,NJ,2013,sharon robinson-briggs,D,1.0,0.0,2009.0,unopposed,candidates_master,D
3459190,plainfield,NJ,2014,adrian o. mapp,D,1.0,0.0,2013.0,elected,candidates_master,D
3459190,plainfield,NJ,2015,adrian o. mapp,D,1.0,0.0,2013.0,elected,candidates_master,D
3459190,plainfield,NJ,2016,adrian o. mapp,D,1.0,0.0,2013.0,elected,candidates_master,D
3459190,plainfield,NJ,2017,adrian o. mapp,D,1.0,0.0,2013.0,elected,candidates_master,D
3459190,plainfield,NJ,2018,adrian o. mapp,D,1.0,0.0,2017.0,elected,candidates_master,D
3459190,plainfield,NJ,2019,adrian o. mapp,D,1.0,0.0,2017.0,elected,candidates_master,D
3459190,plainfield,NJ,2020,adrian o. mapp,D,1.0,0.0,2017.0,elected,candidates_master,D
3459190,plainfield,NJ,2021,adrian o. mapp,D,1.0,0.0,2017.0,elected,candidates_master,D
3459190,plainfield,NJ,2022,adrian o. mapp,D,1.0,0.0,2021.0,elected,candidates_master,D
3459190,plainfield,NJ,2023,adrian o. mapp,D,1.0,0.0,2021.0,elected,candidates_master,D
3459190,plainfield,NJ,2024,adrian o. mapp,D,1.0,0.0,2021.0,elected,candidates_master,D
3459190,plainfield,NJ,2025,adrian o. mapp,D,1.0,0.0,2021.0,elected,candidates_master,D
3474000,trenton,NJ,2010,douglas palmer,D,1.0,0.0,2006.0,elected,harvard_dataverse,D
3474000,trenton,NJ,2011,tony mack,D,1.0,0.0,2010.0,elected,harvard_dataverse,D
3474000,trenton,NJ,2012,tony mack,D,1.0,0.0,2010.0,elected,harvard_dataverse,D
3474000,trenton,NJ,2013,tony mack,D,1.0,0.0,2010.0,elected,harvard_dataverse,D
3474000,trenton,NJ,2014,tony mack,D,1.0,0.0,2010.0,elected,harvard_dataverse,D
3474000,trenton,NJ,2015,eric jackson,D,0.89,0.11,2014.0,elected,harvard_dataverse,D
3474000,trenton,NJ,2016,eric jackson,D,0.89,0.11,2014.0,elected,harvard_dataverse,D
3474000,trenton,NJ,2017,eric jackson,D,0.89,0.11,2014.0,elected,harvard_dataverse,D
3474000,trenton,NJ,2018,eric jackson,D,0.89,0.11,2014.0,elected,harvard_dataverse,D
3474000,trenton,NJ,2019,reed gusciora,D,1.0,0.0,2018.0,elected,harvard_dataverse,D
3474000,trenton,NJ,2020,reed gusciora,D,1.0,0.0,2018.0,elected,harvard_dataverse,D
3474000,trenton,NJ,2021,reed gusciora,D,1.0,0.0,2018.0,elected,harvard_dataverse,D
3474000,trenton,NJ,2022,reed gusciora,D,1.0,0.0,2018.0,elected,harvard_dataverse,D
3474000,trenton,NJ,2023,reed gusciora,D,1.0,0.0,2022.0,elected,additional_candidates,D
3474000,trenton,NJ,2024,reed gusciora,D,1.0,0.0,2022.0,elected,additional_candidates,D
3474000,trenton,NJ,2025,reed gusciora,D,1.0,0.0,2022.0,elected,additional_candidates,D
3476070,vineland,NJ,2010,robert romano,D,1.0,0.0,2008.0,elected,candidates_master,D
3476070,vineland,NJ,2011,robert romano,D,1.0,0.0,2008.0,elected,candidates_master,D
3476070,vineland,NJ,2012,robert romano,D,1.0,0.0,2008.0,elected,candidates_master,D
3476070,vineland,NJ,2013,robert romano,D,1.0,0.0,2012.0,elected,candidates_master,D
3476070,vineland,NJ,2014,robert romano,D,1.0,0.0,2012.0,elected,candidates_master,D
3476070,vineland,NJ,2015,robert romano,D,1.0,0.0,2012.0,elected,candidates_master,D
3476070,vineland,NJ,2016,robert romano,D,1.0,0.0,2012.0,elected,candidates_master,D
3476070,vineland,NJ,2017,anthony fanucci,R,1.0,0.0,2016.0,elected,candidates_master,R
3476070,vineland,NJ,2018,anthony fanucci,R,1.0,0.0,2016.0,elected,candidates_master,R
3476070,vineland,NJ,2019,anthony fanucci,R,1.0,0.0,2016.0,elected,candidates_master,R
3476070,vineland,NJ,2020,anthony fanucci,R,1.0,0.0,2016.0,elected,candidates_master,R
3476070,vineland,NJ,2021,anthony fanucci,R,1.0,0.0,2020.0,elected,candidates_master,R
3476070,vineland,NJ,2022,anthony fanucci,R,1.0,0.0,2020.0,elected,candidates_master,R
3476070,vineland,NJ,2023,anthony fanucci,R,1.0,0.0,2020.0,elected,candidates_master,R
3476070,vineland,NJ,2024,anthony fanucci,R,1.0,0.0,2020.0,elected,candidates_master,R
3476070,vineland,NJ,2025,anthony fanucci,R,1.0,0.0,2024.0,elected,additional_candidates,R
3502000,albuquerque,NM,2010,richard berry,R,0.0,1.0,2009.0,elected,harvard_dataverse,R
3502000,albuquerque,NM,2011,richard berry,R,0.0,1.0,2009.0,elected,harvard_dataverse,R
3502000,albuquerque,NM,2012,richard berry,R,0.0,1.0,2009.0,elected,harvard_dataverse,R
3502000,albuquerque,NM,2013,richard berry,R,0.0,1.0,2009.0,elected,harvard_dataverse,R
3502000,albuquerque,NM,2014,richard berry,R,0.0,1.0,2013.0,elected,harvard_dataverse,R
3502000,albuquerque,NM,2015,richard berry,R,0.0,1.0,2013.0,elected,harvard_dataverse,R
3502000,albuquerque,NM,2016,richard berry,R,0.0,1.0,2013.0,elected,harvard_dataverse,R
3502000,albuquerque,NM,2017,richard berry,R,0.0,1.0,2013.0,elected,harvard_dataverse,R
3502000,albuquerque,NM,2018,tim keller,D,1.0,0.0,2017.0,elected,harvard_dataverse,D
3502000,albuquerque,NM,2019,tim keller,D,1.0,0.0,2017.0,elected,harvard_dataverse,D
3502000,albuquerque,NM,2020,tim keller,D,1.0,0.0,2017.0,elected,harvard_dataverse,D
3502000,albuquerque,NM,2021,tim keller,D,1.0,0.0,2017.0,elected,harvard_dataverse,D
3502000,albuquerque,NM,2022,tim keller,D,1.0,0.0,2021.0,elected,harvard_dataverse,D
3502000,albuquerque,NM,2023,tim keller,D,1.0,0.0,2021.0,elected,harvard_dataverse,D
3502000,albuquerque,NM,2024,tim keller,D,1.0,0.0,2021.0,elected,harvard_dataverse,D
3502000,albuquerque,NM,2025,tim keller,D,1.0,0.0,2021.0,elected,harvard_dataverse,D
3539380,las cruces,NM,2010,ken miyagishima,D,1.0,0.0,2007.0,elected,harvard_dataverse,D
3539380,las cruces,NM,2011,ken miyagishima,D,1.0,0.0,2007.0,elected,harvard_dataverse,D
3539380,las cruces,NM,2012,ken miyagishima,D,1.0,0.0,2011.0,elected,harvard_dataverse,D
3539380,las cruces,NM,2013,ken miyagishima,D,1.0,0.0,2011.0,elected,harvard_dataverse,D
3539380,las cruces,NM,2014,ken miyagishima,D,1.0,0.0,2011.0,elected,harvard_dataverse,D
3539380,las cruces,NM,2015,ken miyagishima,D,1.0,0.0,2011.0,elected,harvard_dataverse,D
3539380,las cruces,NM,2016,ken miyagishima,D,1.0,0.0,2015.0,elected,harvard_dataverse,D
3539380,las cruces,NM,2017,ken miyagishima,D,1.0,0.0,2015.0,elected,harvard_dataverse,D
3539380,las cruces,NM,2018,ken miyagishima,D,1.0,0.0,2015.0,elected,harvard_dataverse,D
3539380,las cruces,NM,2019,ken miyagishima,D,1.0,0.0,2015.0,elected,harvard_dataverse,D
3539380,las cruces,NM,2020,ken miyagishima,D,1.0,0.0,2019.0,elected,harvard_dataverse,D
3539380,las cruces,NM,2021,ken miyagishima,D,1.0,0.0,2019.0,elected,harvard_dataverse,D
3539380,las cruces,NM,2022,ken miyagishima,D,1.0,0.0,2019.0,elected,harvard_dataverse,D
3539380,las cruces,NM,2023,ken miyagishima,D,1.0,0.0,2019.0,elected,harvard_dataverse,D
3539380,las cruces,NM,2024,eric enriquez,D,0.4,0.6,2023.0,elected,additional_candidates,D
3539380,las cruces,NM,2025,eric enriquez,D,0.4,0.6,2023.0,elected,additional_candidates,D
3563460,rio rancho,NM,2010,,,,,,,,
3563460,rio rancho,NM,2011,jim owen,R,0.0,1.0,2010.0,elected,harvard_dataverse,R
3563460,rio rancho,NM,2012,jim owen,R,0.0,1.0,2010.0,elected,harvard_dataverse,R
3563460,rio rancho,NM,2013,jim owen,R,0.0,1.0,2010.0,elected,harvard_dataverse,R
3563460,rio rancho,NM,2014,jim owen,R,0.0,1.0,2010.0,elected,harvard_dataverse,R
3563460,rio rancho,NM,2015,greggory hull,R,0.0,1.0,2014.0,elected,harvard_dataverse,R
3563460,rio rancho,NM,2016,greggory hull,R,0.0,1.0,2014.0,elected,harvard_dataverse,R
3563460,rio rancho,NM,2017,greggory hull,R,0.0,1.0,2014.0,elected,harvard_dataverse,R
3563460,rio rancho,NM,2018,greggory hull,R,0.0,1.0,2014.0,elected,harvard_dataverse,R
3563460,rio rancho,NM,2019,greggory hull,R,0.0,1.0,2018.0,elected,harvard_dataverse,R
3563460,rio rancho,NM,2020,greggory hull,R,0.0,1.0,2018.0,elected,harvard_dataverse,R
3563460,rio rancho,NM,2021,greggory hull,R,0.0,1.0,2018.0,elected,harvard_dataverse,R
3563460,rio rancho,NM,2022,greggory hull,R,0.0,1.0,2018.0,elected,harvard_dataverse,R
3563460,rio rancho,NM,2023,gregg hull,R,0.05,0.95,2022.0,elected,additional_candidates,R
3563460,rio rancho,NM,2024,gregg hull,R,0.05,0.95,2022.0,elected,additional_candidates,R
3563460,rio rancho,NM,2025,gregg hull,R,0.05,0.95,2022.0,elected,additional_candidates,R
3570500,santa fe,NM,2010,david coss,D,1.0,0.0,2006.0,elected,harvard_dataverse,D
3570500,santa fe,NM,2011,david coss,D,1.0,0.0,2010.0,elected,harvard_dataverse,D
3570500,santa fe,NM,2012,david coss,D,1.0,0.0,2010.0,elected,harvard_dataverse,D
3570500,santa fe,NM,2013,david coss,D,1.0,0.0,2010.0,elected,harvard_dataverse,D
3570500,santa fe,NM,2014,david coss,D,1.0,0.0,2010.0,elected,harvard_dataverse,D
3570500,santa fe,NM,2015,javier gonzales,D,1.0,0.0,2014.0,elected,harvard_dataverse,D
3570500,santa fe,NM,2016,javier gonzales,D,1.0,0.0,2014.0,elected,harvard_dataverse,D
3570500,santa fe,NM,2017,javier gonzales,D,1.0,0.0,2014.0,elected,harvard_dataverse,D
3570500,santa fe,NM,2018,javier gonzales,D,1.0,0.0,2014.0,elected,harvard_dataverse,D
3570500,santa fe,NM,2019,alan webber,D,1.0,0.0,2018.0,elected,harvard_dataverse,D
3570500,santa fe,NM,2020,alan webber,D,1.0,0.0,2018.0,elected,harvard_dataverse,D
3570500,santa fe,NM,2021,alan webber,D,1.0,0.0,2018.0,elected,harvard_dataverse,D
3570500,santa fe,NM,2022,alan webber,D,1.0,0.0,2021.0,elected,harvard_dataverse,D
3570500,santa fe,NM,2023,alan webber,D,1.0,0.0,2021.0,elected,harvard_dataverse,D
3570500,santa fe,NM,2024,alan webber,D,1.0,0.0,2021.0,elected,harvard_dataverse,D
3570500,santa fe,NM,2025,alan webber,D,1.0,0.0,2021.0,elected,harvard_dataverse,D
3601000,albany,NY,2010,gerald jennings,D,1.0,0.0,2009.0,elected,harvard_dataverse,D
3601000,albany,NY,2011,gerald jennings,D,1.0,0.0,2009.0,elected,harvard_dataverse,D
3601000,albany,NY,2012,gerald jennings,D,1.0,0.0,2009.0,elected,harvard_dataverse,D
3601000,albany,NY,2013,gerald jennings,D,1.0,0.0,2009.0,elected,harvard_dataverse,D
3601000,albany,NY,2014,katherine sheehan,D,1.0,0.0,2013.0,elected,harvard_dataverse,D
3601000,albany,NY,2015,katherine sheehan,D,1.0,0.0,2013.0,elected,harvard_dataverse,D
3601000,albany,NY,2016,katherine sheehan,D,1.0,0.0,2013.0,elected,harvard_dataverse,D
3601000,albany,NY,2017,katherine sheehan,D,1.0,0.0,2013.0,elected,harvard_dataverse,D
3601000,albany,NY,2018,katherine sheehan,D,1.0,0.0,2017.0,elected,harvard_dataverse,D
3601000,albany,NY,2019,katherine sheehan,D,1.0,0.0,2017.0,elected,harvard_dataverse,D
3601000,albany,NY,2020,katherine sheehan,D,1.0,0.0,2017.0,elected,harvard_dataverse,D
3601000,albany,NY,2021,katherine sheehan,D,1.0,0.0,2017.0,elected,harvard_dataverse,D
3601000,albany,NY,2022,katherine sheehan,D,1.0,0.0,2021.0,elected,harvard_dataverse,D
3601000,albany,NY,2023,katherine sheehan,D,1.0,0.0,2021.0,elected,harvard_dataverse,D
3601000,albany,NY,2024,katherine sheehan,D,1.0,0.0,2021.0,elected,harvard_dataverse,D
3601000,albany,NY,2025,katherine sheehan,D,1.0,0.0,2021.0,elected,harvard_dataverse,D
3611000,buffalo,NY,2010,byron brown,D,1.0,0.0,2009.0,elected,harvard_dataverse,D
3611000,buffalo,NY,2011,byron brown,D,1.0,0.0,2009.0,elected,harvard_dataverse,D
3611000,buffalo,NY,2012,byron brown,D,1.0,0.0,2009.0,elected,harvard_dataverse,D
3611000,buffalo,NY,2013,byron brown,D,1.0,0.0,2009.0,elected,harvard_dataverse,D
3611000,buffalo,NY,2014,byron brown,D,1.0,0.0,2013.0,elected,harvard_dataverse,D
3611000,buffalo,NY,2015,byron brown,D,1.0,0.0,2013.0,elected,harvard_dataverse,D
3611000,buffalo,NY,2016,byron brown,D,1.0,0.0,2013.0,elected,harvard_dataverse,D
3611000,buffalo,NY,2017,byron brown,D,1.0,0.0,2013.0,elected,harvard_dataverse,D
3611000,buffalo,NY,2018,byron brown,D,1.0,0.0,2017.0,elected,harvard_dataverse,D
