CUSIP,Issuer_Name,Issue_Date,Self_reported_Green,Amt_Issued,State,n_prospectuses,match_kind,prospectus_files
87354TCE3,City of Tacoma WA Regional Water Supply System Revenue,2024-02-14,Yes,3070000.0,WA,1,prefix+suffix,P21769256-P21358222-P21795217
87354TCG8,City of Tacoma WA Regional Water Supply System Revenue,2024-02-14,Yes,3375000.0,WA,1,prefix+suffix,P21769256-P21358222-P21795217
87354TCD5,City of Tacoma WA Regional Water Supply System Revenue,2024-02-14,Yes,3380000.0,WA,1,prefix+suffix,P21769256-P21358222-P21795217
873519QF2,City of Tacoma WA Electric System Revenue,2024-02-15,Yes,3610000.0,WA,1,prefix+suffix,P21771544-P21359989-P21797159
873519QC9,City of Tacoma WA Electric System Revenue,2024-02-15,Yes,3120000.0,WA,1,prefix+suffix,P21771544-P21359989-P21797159
873519QH8,City of Tacoma WA Electric System Revenue,2024-02-15,Yes,3985000.0,WA,1,prefix+suffix,P21771544-P21359989-P21797159
873519QJ4,City of Tacoma WA Electric System Revenue,2024-02-15,Yes,4180000.0,WA,1,prefix+suffix,P21771544-P21359989-P21797159
873519QK1,City of Tacoma WA Electric System Revenue,2024-02-15,Yes,4390000.0,WA,1,prefix+suffix,P21771544-P21359989-P21797159
873519QD7,City of Tacoma WA Electric System Revenue,2024-02-15,Yes,3275000.0,WA,1,prefix+suffix,P21771544-P21359989-P21797159
873519QN5,City of Tacoma WA Electric System Revenue,2024-02-15,Yes,34145000.0,WA,1,full,P21771544-P21359989-P21797159
873519QM7,City of Tacoma WA Electric System Revenue,2024-02-15,Yes,26750000.0,WA,1,full,P21771544-P21359989-P21797159
873519QG0,City of Tacoma WA Electric System Revenue,2024-02-15,Yes,3795000.0,WA,1,prefix+suffix,P21771544-P21359989-P21797159
873519QL9,City of Tacoma WA Electric System Revenue,2024-02-15,Yes,4610000.0,WA,1,prefix+suffix,P21771544-P21359989-P21797159
873519QE5,City of Tacoma WA Electric System Revenue,2024-02-15,Yes,3440000.0,WA,1,prefix+suffix,P21771544-P21359989-P21797159
61255TAA8,Monterey Park Financing Authority,2024-05-16,No,570000.0,CA,1,prefix+suffix,P21806547-P21386275-P21826524
61255TAD2,Monterey Park Financing Authority,2024-05-16,Yes,370000.0,CA,1,prefix+suffix,P21806547-P21386275-P21826524
61255TAJ9,Monterey Park Financing Authority,2024-05-16,Yes,475000.0,CA,1,prefix+suffix,P21806547-P21386275-P21826524
61255TAL4,Monterey Park Financing Authority,2024-05-16,Yes,520000.0,CA,1,prefix+suffix,P21806547-P21386275-P21826524
61255TAN0,Monterey Park Financing Authority,2024-05-16,Yes,575000.0,CA,1,prefix+suffix,P21806547-P21386275-P21826524
61255TAC4,Monterey Park Financing Authority,2024-05-16,Yes,355000.0,CA,1,prefix+suffix,P21806547-P21386275-P21826524
61255TAK6,Monterey Park Financing Authority,2024-05-16,Yes,495000.0,CA,1,prefix+suffix,P21806547-P21386275-P21826524
61255TAQ3,Monterey Park Financing Authority,2024-05-16,Yes,635000.0,CA,1,prefix+suffix,P21806547-P21386275-P21826524
61255TAT7,Monterey Park Financing Authority,2024-05-16,Yes,5380000.0,CA,1,full,P21806547-P21386275-P21826524
61255TAB6,Monterey Park Financing Authority,2024-05-16,Yes,335000.0,CA,1,prefix+suffix,P21806547-P21386275-P21826524
61255TAE0,Monterey Park Financing Authority,2024-05-16,Yes,390000.0,CA,1,prefix+suffix,P21806547-P21386275-P21826524
61255TAG5,Monterey Park Financing Authority,2024-05-16,Yes,430000.0,CA,1,prefix+suffix,P21806547-P21386275-P21826524
61255TAM2,Monterey Park Financing Authority,2024-05-16,Yes,550000.0,CA,1,prefix+suffix,P21806547-P21386275-P21826524
61255TAP5,Monterey Park Financing Authority,2024-05-16,Yes,605000.0,CA,1,prefix+suffix,P21806547-P21386275-P21826524
61255TAS9,Monterey Park Financing Authority,2024-05-16,Yes,4400000.0,CA,1,full,P21806547-P21386275-P21826524
61255TAR1,Monterey Park Financing Authority,2024-05-16,Yes,3610000.0,CA,1,full,P21806547-P21386275-P21826524
61255TAF7,Monterey Park Financing Authority,2024-05-16,Yes,410000.0,CA,1,prefix+suffix,P21806547-P21386275-P21826524
61255TAH3,Monterey Park Financing Authority,2024-05-16,Yes,450000.0,CA,1,prefix+suffix,P21806547-P21386275-P21826524
927734V83,City of Virginia Beach VA,2024-06-04,--,5900000.0,VA,1,full,P21813485-P21391076-P21831848
927734W33,City of Virginia Beach VA,2024-06-04,--,5900000.0,VA,1,full,P21813485-P21391076-P21831848
927734X40,City of Virginia Beach VA,2024-06-04,--,5900000.0,VA,1,full,P21813485-P21391076-P21831848
927734X73,City of Virginia Beach VA,2024-06-04,--,5900000.0,VA,1,full,P21813485-P21391076-P21831848
927734V91,City of Virginia Beach VA,2024-06-04,--,5900000.0,VA,1,full,P21813485-P21391076-P21831848
927734W82,City of Virginia Beach VA,2024-06-04,--,5900000.0,VA,1,full,P21813485-P21391076-P21831848
927734W25,City of Virginia Beach VA,2024-06-04,--,5900000.0,VA,1,full,P21813485-P21391076-P21831848
927734W41,City of Virginia Beach VA,2024-06-04,--,5900000.0,VA,1,full,P21813485-P21391076-P21831848
927734W66,City of Virginia Beach VA,2024-06-04,--,5900000.0,VA,1,full,P21813485-P21391076-P21831848
927734X57,City of Virginia Beach VA,2024-06-04,--,5900000.0,VA,1,full,P21813485-P21391076-P21831848
927734X99,City of Virginia Beach VA,2024-06-04,--,5900000.0,VA,1,full,P21813485-P21391076-P21831848
927734V67,City of Virginia Beach VA,2024-06-04,--,5900000.0,VA,1,full,P21813485-P21391076-P21831848
927734X24,City of Virginia Beach VA,2024-06-04,--,5900000.0,VA,1,full,P21813485-P21391076-P21831848
927734X65,City of Virginia Beach VA,2024-06-04,--,5900000.0,VA,1,full,P21813485-P21391076-P21831848
927734V75,City of Virginia Beach VA,2024-06-04,--,5900000.0,VA,1,full,P21813485-P21391076-P21831848
927734W58,City of Virginia Beach VA,2024-06-04,--,5900000.0,VA,1,full,P21813485-P21391076-P21831848
927734X32,City of Virginia Beach VA,2024-06-04,--,5900000.0,VA,1,full,P21813485-P21391076-P21831848
927734W74,City of Virginia Beach VA,2024-06-04,--,5900000.0,VA,1,full,P21813485-P21391076-P21831848
927734W90,City of Virginia Beach VA,2024-06-04,--,5900000.0,VA,1,full,P21813485-P21391076-P21831848
927734X81,City of Virginia Beach VA,2024-06-04,--,5900000.0,VA,1,full,P21813485-P21391076-P21831848
015343AZ9,Alexandria Sanitation Authority,2024-06-25,Yes,13010000.0,VA,1,full,P21823145-P21397824-P21839203
015343AT3,Alexandria Sanitation Authority,2024-06-25,Yes,1575000.0,VA,1,prefix+suffix,P21823145-P21397824-P21839203
015343AU0,Alexandria Sanitation Authority,2024-06-25,Yes,1655000.0,VA,1,prefix+suffix,P21823145-P21397824-P21839203
015343AR7,Alexandria Sanitation Authority,2024-06-25,Yes,1425000.0,VA,1,prefix+suffix,P21823145-P21397824-P21839203
015343AB2,Alexandria Sanitation Authority,2024-06-25,Yes,705000.0,VA,1,prefix+suffix,P21823145-P21397824-P21839203
015343AG1,Alexandria Sanitation Authority,2024-06-25,Yes,905000.0,VA,1,prefix+suffix,P21823145-P21397824-P21839203
015343AL0,Alexandria Sanitation Authority,2024-06-25,Yes,1110000.0,VA,1,prefix+suffix,P21823145-P21397824-P21839203
015343AM8,Alexandria Sanitation Authority,2024-06-25,Yes,1165000.0,VA,1,prefix+suffix,P21823145-P21397824-P21839203
015343AN6,Alexandria Sanitation Authority,2024-06-25,Yes,1225000.0,VA,1,prefix+suffix,P21823145-P21397824-P21839203
015343AP1,Alexandria Sanitation Authority,2024-06-25,Yes,1290000.0,VA,1,prefix+suffix,P21823145-P21397824-P21839203
015343AY2,Alexandria Sanitation Authority,2024-06-25,Yes,6380000.0,VA,1,full,P21823145-P21397824-P21839203
015343AC0,Alexandria Sanitation Authority,2024-06-25,Yes,745000.0,VA,1,prefix+suffix,P21823145-P21397824-P21839203
015343AD8,Alexandria Sanitation Authority,2024-06-25,Yes,780000.0,VA,1,prefix+suffix,P21823145-P21397824-P21839203
015343AE6,Alexandria Sanitation Authority,2024-06-25,Yes,820000.0,VA,1,prefix+suffix,P21823145-P21397824-P21839203
015343AF3,Alexandria Sanitation Authority,2024-06-25,Yes,865000.0,VA,1,prefix+suffix,P21823145-P21397824-P21839203
015343AJ5,Alexandria Sanitation Authority,2024-06-25,Yes,1005000.0,VA,1,prefix+suffix,P21823145-P21397824-P21839203
015343AV8,Alexandria Sanitation Authority,2024-06-25,Yes,1740000.0,VA,1,prefix+suffix,P21823145-P21397824-P21839203
015343AW6,Alexandria Sanitation Authority,2024-06-25,Yes,1830000.0,VA,1,prefix+suffix,P21823145-P21397824-P21839203
015343AX4,Alexandria Sanitation Authority,2024-06-25,Yes,1920000.0,VA,1,prefix+suffix,P21823145-P21397824-P21839203
015343AA4,Alexandria Sanitation Authority,2024-06-25,Yes,670000.0,VA,1,prefix+suffix,P21823145-P21397824-P21839203
015343AH9,Alexandria Sanitation Authority,2024-06-25,Yes,955000.0,VA,1,prefix+suffix,P21823145-P21397824-P21839203
015343AK2,Alexandria Sanitation Authority,2024-06-25,Yes,1055000.0,VA,1,prefix+suffix,P21823145-P21397824-P21839203
015343AQ9,Alexandria Sanitation Authority,2024-06-25,Yes,1355000.0,VA,1,prefix+suffix,P21823145-P21397824-P21839203
015343AS5,Alexandria Sanitation Authority,2024-06-25,Yes,1495000.0,VA,1,prefix+suffix,P21823145-P21397824-P21839203
39222PEU4,Greater New Haven Water Pollution Control Authority,2024-08-15,--,3215000.0,CT,1,full,P11769132-P11359000-P11796058
39222PEV2,Greater New Haven Water Pollution Control Authority,2024-08-15,--,3375000.0,CT,1,full,P11769132-P11359000-P11796058
39222PEZ3,Greater New Haven Water Pollution Control Authority,2024-08-15,--,4805000.0,CT,1,full,P11769132-P11359000-P11796058
39222PET7,Greater New Haven Water Pollution Control Authority,2024-08-15,--,3055000.0,CT,1,full,P11769132-P11359000-P11796058
39222PEW0,Greater New Haven Water Pollution Control Authority,2024-08-15,--,1150000.0,CT,1,full,P11769132-P11359000-P11796058
39222PEX8,Greater New Haven Water Pollution Control Authority,2024-08-15,--,4640000.0,CT,1,full,P11769132-P11359000-P11796058
39222PEY6,Greater New Haven Water Pollution Control Authority,2024-08-15,--,4875000.0,CT,1,full,P11769132-P11359000-P11796058
79768HJZ2,San Francisco City & County Public Utilities Commission Wastewater Revenue,2024-07-31,Yes,7135000.0,CA,1,prefix+suffix,P21830885-P21403242-P21845144
79768HKA5,San Francisco City & County Public Utilities Commission Wastewater Revenue,2024-07-31,Yes,7500000.0,CA,1,prefix+suffix,P21830885-P21403242-P21845144
79768HKC1,San Francisco City & County Public Utilities Commission Wastewater Revenue,2024-07-31,Yes,1735000.0,CA,1,prefix+suffix,P21830885-P21403242-P21845144
79768HKM9,San Francisco City & County Public Utilities Commission Wastewater Revenue,2024-07-31,Yes,15690000.0,CA,1,prefix+suffix,P21830885-P21403242-P21845144
79768HJX7,San Francisco City & County Public Utilities Commission Wastewater Revenue,2024-07-31,Yes,10510000.0,CA,1,prefix+suffix,P21830885-P21403242-P21845144
79768HJY5,San Francisco City & County Public Utilities Commission Wastewater Revenue,2024-07-31,Yes,3280000.0,CA,1,prefix+suffix,P21830885-P21403242-P21845144
79768HJN9,San Francisco City & County Public Utilities Commission Wastewater Revenue,2024-07-31,--,431110000.0,CA,1,prefix+suffix,P21830885-P21403242-P21845144
79768HKP2,San Francisco City & County Public Utilities Commission Wastewater Revenue,2024-07-31,Yes,247285000.0,CA,1,full,P21830885-P21403242-P21845144
79768HKH0,San Francisco City & County Public Utilities Commission Wastewater Revenue,2024-07-31,Yes,21120000.0,CA,1,prefix+suffix,P21830885-P21403242-P21845144
79768HKJ6,San Francisco City & County Public Utilities Commission Wastewater Revenue,2024-07-31,Yes,19175000.0,CA,1,prefix+suffix,P21830885-P21403242-P21845144
79768HKE7,San Francisco City & County Public Utilities Commission Wastewater Revenue,2024-07-31,Yes,25755000.0,CA,1,prefix+suffix,P21830885-P21403242-P21845144
79768HKD9,San Francisco City & County Public Utilities Commission Wastewater Revenue,2024-07-31,Yes,23450000.0,CA,1,prefix+suffix,P21830885-P21403242-P21845144
79768HKB3,San Francisco City & County Public Utilities Commission Wastewater Revenue,2024-07-31,Yes,8060000.0,CA,1,prefix+suffix,P21830885-P21403242-P21845144
79768HKF4,San Francisco City & County Public Utilities Commission Wastewater Revenue,2024-07-31,Yes,19640000.0,CA,1,prefix+suffix,P21830885-P21403242-P21845144
79768HKG2,San Francisco City & County Public Utilities Commission Wastewater Revenue,2024-07-31,Yes,20105000.0,CA,1,prefix+suffix,P21830885-P21403242-P21845144
79768HKN7,San Francisco City & County Public Utilities Commission Wastewater Revenue,2024-07-31,Yes,72575000.0,CA,1,full,P21830885-P21403242-P21845144
79768HKL1,San Francisco City & County Public Utilities Commission Wastewater Revenue,2024-07-31,Yes,17550000.0,CA,1,prefix+suffix,P21830885-P21403242-P21845144
79768HKK3,San Francisco City & County Public Utilities Commission Wastewater Revenue,2024-07-31,Yes,19155000.0,CA,1,prefix+suffix,P21830885-P21403242-P21845144
186423BV0,City of Cleveland OH Water Pollution Control,2024-08-15,--,8455000.0,OH,1,full,P21832967-P11362993-P21846817
186423BU2,City of Cleveland OH Water Pollution Control,2024-08-15,--,6630000.0,OH,1,full,P21832967-P11362993-P21846817
186423BC2,City of Cleveland OH Water Pollution Control,2024-08-15,--,550000.0,OH,1,full,P21832967-P11362993-P21846817
186423BE8,City of Cleveland OH Water Pollution Control,2024-08-15,--,605000.0,OH,1,full,P21832967-P11362993-P21846817
186423BG3,City of Cleveland OH Water Pollution Control,2024-08-15,--,670000.0,OH,1,full,P21832967-P11362993-P21846817
186423BK4,City of Cleveland OH Water Pollution Control,2024-08-15,--,775000.0,OH,1,full,P21832967-P11362993-P21846817
186423BM0,City of Cleveland OH Water Pollution Control,2024-08-15,--,850000.0,OH,1,full,P21832967-P11362993-P21846817
186423BS7,City of Cleveland OH Water Pollution Control,2024-08-15,--,1090000.0,OH,1,full,P21832967-P11362993-P21846817
186423BD0,City of Cleveland OH Water Pollution Control,2024-08-15,--,575000.0,OH,1,full,P21832967-P11362993-P21846817
186423BJ7,City of Cleveland OH Water Pollution Control,2024-08-15,--,735000.0,OH,1,full,P21832967-P11362993-P21846817
186423BN8,City of Cleveland OH Water Pollution Control,2024-08-15,--,895000.0,OH,1,full,P21832967-P11362993-P21846817
186423AY5,City of Cleveland OH Water Pollution Control,2024-08-15,--,100000.0,OH,1,full,P21832967-P11362993-P21846817
186423AZ2,City of Cleveland OH Water Pollution Control,2024-08-15,--,475000.0,OH,1,full,P21832967-P11362993-P21846817
186423BA6,City of Cleveland OH Water Pollution Control,2024-08-15,--,500000.0,OH,1,full,P21832967-P11362993-P21846817
186423BB4,City of Cleveland OH Water Pollution Control,2024-08-15,--,525000.0,OH,1,full,P21832967-P11362993-P21846817
186423BR9,City of Cleveland OH Water Pollution Control,2024-08-15,--,1035000.0,OH,1,full,P21832967-P11362993-P21846817
186423BF5,City of Cleveland OH Water Pollution Control,2024-08-15,--,635000.0,OH,1,full,P21832967-P11362993-P21846817
186423BH1,City of Cleveland OH Water Pollution Control,2024-08-15,--,700000.0,OH,1,full,P21832967-P11362993-P21846817
186423BL2,City of Cleveland OH Water Pollution Control,2024-08-15,--,810000.0,OH,1,full,P21832967-P11362993-P21846817
186423BQ1,City of Cleveland OH Water Pollution Control,2024-08-15,--,985000.0,OH,1,full,P21832967-P11362993-P21846817
186423BT5,City of Cleveland OH Water Pollution Control,2024-08-15,--,1140000.0,OH,1,full,P21832967-P11362993-P21846817
186423BP3,City of Cleveland OH Water Pollution Control,2024-08-15,--,940000.0,OH,1,full,P21832967-P11362993-P21846817
04780MU31,City of Atlanta GA Department of Aviation,2024-08-22,Yes,6825000.0,GA,1,full,P21837036-P21408019-P21850316
04780MU98,City of Atlanta GA Department of Aviation,2024-08-22,Yes,50535000.0,GA,1,full,P21837036-P21408019-P21850316
04780MV22,City of Atlanta GA Department of Aviation,2024-08-22,Yes,64500000.0,GA,1,full,P21837036-P21408019-P21850316
04780MT25,City of Atlanta GA Department of Aviation,2024-08-22,Yes,4400000.0,GA,1,full,P21837036-P21408019-P21850316
04780MT66,City of Atlanta GA Department of Aviation,2024-08-22,Yes,5345000.0,GA,1,full,P21837036-P21408019-P21850316
04780MU56,City of Atlanta GA Department of Aviation,2024-08-22,Yes,7525000.0,GA,1,full,P21837036-P21408019-P21850316
04780MS91,City of Atlanta GA Department of Aviation,2024-08-22,Yes,4190000.0,GA,1,full,P21837036-P21408019-P21850316
04780MT33,City of Atlanta GA Department of Aviation,2024-08-22,Yes,4620000.0,GA,1,full,P21837036-P21408019-P21850316
04780MU23,City of Atlanta GA Department of Aviation,2024-08-22,Yes,6500000.0,GA,1,full,P21837036-P21408019-P21850316
04780MU49,City of Atlanta GA Department of Aviation,2024-08-22,Yes,7165000.0,GA,1,full,P21837036-P21408019-P21850316
04780MT41,City of Atlanta GA Department of Aviation,2024-08-22,Yes,4850000.0,GA,1,full,P21837036-P21408019-P21850316
04780MT58,City of Atlanta GA Department of Aviation,2024-08-22,Yes,5095000.0,GA,1,full,P21837036-P21408019-P21850316
04780MT82,City of Atlanta GA Department of Aviation,2024-08-22,Yes,5895000.0,GA,1,full,P21837036-P21408019-P21850316
04780MT90,City of Atlanta GA Department of Aviation,2024-08-22,Yes,6190000.0,GA,1,full,P21837036-P21408019-P21850316
04780MU64,City of Atlanta GA Department of Aviation,2024-08-22,Yes,7900000.0,GA,1,full,P21837036-P21408019-P21850316
04780MS59,City of Atlanta GA Department of Aviation,2024-08-22,Yes,2980000.0,GA,1,full,P21837036-P21408019-P21850316
04780MS67,City of Atlanta GA Department of Aviation,2024-08-22,Yes,3620000.0,GA,1,full,P21837036-P21408019-P21850316
04780MS75,City of Atlanta GA Department of Aviation,2024-08-22,Yes,3800000.0,GA,1,full,P21837036-P21408019-P21850316
04780MS83,City of Atlanta GA Department of Aviation,2024-08-22,Yes,3990000.0,GA,1,full,P21837036-P21408019-P21850316
04780MT74,City of Atlanta GA Department of Aviation,2024-08-22,Yes,5615000.0,GA,1,full,P21837036-P21408019-P21850316
04780MU72,City of Atlanta GA Department of Aviation,2024-08-22,Yes,8295000.0,GA,1,full,P21837036-P21408019-P21850316
04780MU80,City of Atlanta GA Department of Aviation,2024-08-22,Yes,8710000.0,GA,1,full,P21837036-P21408019-P21850316
86139QAT2,Stockton Public Financing Authority,2024-09-04,--,5065000.0,CA,1,prefix+suffix,P11783647-P11368887-P11806546
86139QAU9,Stockton Public Financing Authority,2024-09-04,--,5330000.0,CA,1,prefix+suffix,P11783647-P11368887-P11806546
86139QAV7,Stockton Public Financing Authority,2024-09-04,--,5605000.0,CA,1,prefix+suffix,P11783647-P11368887-P11806546
86139QAW5,Stockton Public Financing Authority,2024-09-04,--,5895000.0,CA,1,prefix+suffix,P11783647-P11368887-P11806546
86139QAX3,Stockton Public Financing Authority,2024-09-04,--,6190000.0,CA,1,prefix+suffix,P11783647-P11368887-P11806546
55844RA79,City of Madison WI,2024-09-05,Yes,1475000.0,WI,1,prefix+suffix,P11784699-P11369650-P11807357
55844RA87,City of Madison WI,2024-09-05,Yes,1475000.0,WI,1,prefix+suffix,P11784699-P11369650-P11807357
55844RA95,City of Madison WI,2024-09-05,Yes,1475000.0,WI,1,prefix+suffix,P11784699-P11369650-P11807357
55844RB29,City of Madison WI,2024-09-05,Yes,1475000.0,WI,1,prefix+suffix,P11784699-P11369650-P11807357
55844RB37,City of Madison WI,2024-09-05,Yes,1475000.0,WI,1,prefix+suffix,P11784699-P11369650-P11807357
55844RB45,City of Madison WI,2024-09-05,Yes,1475000.0,WI,1,prefix+suffix,P11784699-P11369650-P11807357
55844RB52,City of Madison WI,2024-09-05,Yes,1475000.0,WI,1,prefix+suffix,P11784699-P11369650-P11807357
