CUSIP,Issuer_Name,Issue_Date,primary_prospectus,n_prospectus_matches,match_kind,prospectus_total_words,green_section_chars,n_green_keywords,green_keyword_density_per_1k,n_frameworks_cited,frameworks_cited,has_SPO,spo_verifiers,bloomberg_self_reported_green,bloomberg_esg_assurance,bloomberg_esg_framework,bloomberg_project_category,bloomberg_industry,city_fips7,State
79768HJY5,San Francisco City & County Public Utilities Commission Wastewater Revenue,2024-07-31,P21830885-P21403242-P21845144,1,prefix+suffix,165571,8000,517,3.123,2,Climate Bonds Standard;Sustainable Development Goals,1,Sustainalytics;Climate Bond Initiative,Yes,Yes,Yes,Sustainable Water,Water/Sewer,667000.0,CA
79768HJN9,San Francisco City & County Public Utilities Commission Wastewater Revenue,2024-07-31,P21830885-P21403242-P21845144,1,prefix+suffix,165571,8000,517,3.123,2,Climate Bonds Standard;Sustainable Development Goals,1,Sustainalytics;Climate Bond Initiative,--,--,--,,Water/Sewer,667000.0,CA
79768HKP2,San Francisco City & County Public Utilities Commission Wastewater Revenue,2024-07-31,P21830885-P21403242-P21845144,1,full,165571,8000,517,3.123,2,Climate Bonds Standard;Sustainable Development Goals,1,Sustainalytics;Climate Bond Initiative,Yes,Yes,Yes,Sustainable Water,Water/Sewer,667000.0,CA
79768HKH0,San Francisco City & County Public Utilities Commission Wastewater Revenue,2024-07-31,P21830885-P21403242-P21845144,1,prefix+suffix,165571,8000,517,3.123,2,Climate Bonds Standard;Sustainable Development Goals,1,Sustainalytics;Climate Bond Initiative,Yes,Yes,Yes,Sustainable Water,Water/Sewer,667000.0,CA
79768HKJ6,San Francisco City & County Public Utilities Commission Wastewater Revenue,2024-07-31,P21830885-P21403242-P21845144,1,prefix+suffix,165571,8000,517,3.123,2,Climate Bonds Standard;Sustainable Development Goals,1,Sustainalytics;Climate Bond Initiative,Yes,Yes,Yes,Sustainable Water,Water/Sewer,667000.0,CA
79768HKE7,San Francisco City & County Public Utilities Commission Wastewater Revenue,2024-07-31,P21830885-P21403242-P21845144,1,prefix+suffix,165571,8000,517,3.123,2,Climate Bonds Standard;Sustainable Development Goals,1,Sustainalytics;Climate Bond Initiative,Yes,Yes,Yes,Sustainable Water,Water/Sewer,667000.0,CA
79768HKD9,San Francisco City & County Public Utilities Commission Wastewater Revenue,2024-07-31,P21830885-P21403242-P21845144,1,prefix+suffix,165571,8000,517,3.123,2,Climate Bonds Standard;Sustainable Development Goals,1,Sustainalytics;Climate Bond Initiative,Yes,Yes,Yes,Sustainable Water,Water/Sewer,667000.0,CA
79768HKB3,San Francisco City & County Public Utilities Commission Wastewater Revenue,2024-07-31,P21830885-P21403242-P21845144,1,prefix+suffix,165571,8000,517,3.123,2,Climate Bonds Standard;Sustainable Development Goals,1,Sustainalytics;Climate Bond Initiative,Yes,Yes,Yes,Sustainable Water,Water/Sewer,667000.0,CA
79768HKF4,San Francisco City & County Public Utilities Commission Wastewater Revenue,2024-07-31,P21830885-P21403242-P21845144,1,prefix+suffix,165571,8000,517,3.123,2,Climate Bonds Standard;Sustainable Development Goals,1,Sustainalytics;Climate Bond Initiative,Yes,Yes,Yes,Sustainable Water,Water/Sewer,667000.0,CA
79768HKG2,San Francisco City & County Public Utilities Commission Wastewater Revenue,2024-07-31,P21830885-P21403242-P21845144,1,prefix+suffix,165571,8000,517,3.123,2,Climate Bonds Standard;Sustainable Development Goals,1,Sustainalytics;Climate Bond Initiative,Yes,Yes,Yes,Sustainable Water,Water/Sewer,667000.0,CA
79768HKN7,San Francisco City & County Public Utilities Commission Wastewater Revenue,2024-07-31,P21830885-P21403242-P21845144,1,full,165571,8000,517,3.123,2,Climate Bonds Standard;Sustainable Development Goals,1,Sustainalytics;Climate Bond Initiative,Yes,Yes,Yes,Sustainable Water,Water/Sewer,667000.0,CA
79768HKL1,San Francisco City & County Public Utilities Commission Wastewater Revenue,2024-07-31,P21830885-P21403242-P21845144,1,prefix+suffix,165571,8000,517,3.123,2,Climate Bonds Standard;Sustainable Development Goals,1,Sustainalytics;Climate Bond Initiative,Yes,Yes,Yes,Sustainable Water,Water/Sewer,667000.0,CA
79768HKK3,San Francisco City & County Public Utilities Commission Wastewater Revenue,2024-07-31,P21830885-P21403242-P21845144,1,prefix+suffix,165571,8000,517,3.123,2,Climate Bonds Standard;Sustainable Development Goals,1,Sustainalytics;Climate Bond Initiative,Yes,Yes,Yes,Sustainable Water,Water/Sewer,667000.0,CA
186423BV0,City of Cleveland OH Water Pollution Control,2024-08-15,P21832967-P11362993-P21846817,1,full,116638,2332,132,1.132,0,,0,,--,No,No,Pollution Control,Water/Sewer,3916000.0,OH
186423BU2,City of Cleveland OH Water Pollution Control,2024-08-15,P21832967-P11362993-P21846817,1,full,116638,2332,132,1.132,0,,0,,--,No,No,Pollution Control,Water/Sewer,3916000.0,OH
186423BC2,City of Cleveland OH Water Pollution Control,2024-08-15,P21832967-P11362993-P21846817,1,full,116638,2332,132,1.132,0,,0,,--,No,No,Pollution Control,Water/Sewer,3916000.0,OH
186423BE8,City of Cleveland OH Water Pollution Control,2024-08-15,P21832967-P11362993-P21846817,1,full,116638,2332,132,1.132,0,,0,,--,No,No,Pollution Control,Water/Sewer,3916000.0,OH
186423BG3,City of Cleveland OH Water Pollution Control,2024-08-15,P21832967-P11362993-P21846817,1,full,116638,2332,132,1.132,0,,0,,--,No,No,Pollution Control,Water/Sewer,3916000.0,OH
186423BK4,City of Cleveland OH Water Pollution Control,2024-08-15,P21832967-P11362993-P21846817,1,full,116638,2332,132,1.132,0,,0,,--,No,No,Pollution Control,Water/Sewer,3916000.0,OH
186423BM0,City of Cleveland OH Water Pollution Control,2024-08-15,P21832967-P11362993-P21846817,1,full,116638,2332,132,1.132,0,,0,,--,No,No,Pollution Control,Water/Sewer,3916000.0,OH
186423BS7,City of Cleveland OH Water Pollution Control,2024-08-15,P21832967-P11362993-P21846817,1,full,116638,2332,132,1.132,0,,0,,--,No,No,Pollution Control,Water/Sewer,3916000.0,OH
186423BD0,City of Cleveland OH Water Pollution Control,2024-08-15,P21832967-P11362993-P21846817,1,full,116638,2332,132,1.132,0,,0,,--,No,No,Pollution Control,Water/Sewer,3916000.0,OH
186423BJ7,City of Cleveland OH Water Pollution Control,2024-08-15,P21832967-P11362993-P21846817,1,full,116638,2332,132,1.132,0,,0,,--,No,No,Pollution Control,Water/Sewer,3916000.0,OH
186423BN8,City of Cleveland OH Water Pollution Control,2024-08-15,P21832967-P11362993-P21846817,1,full,116638,2332,132,1.132,0,,0,,--,No,No,Pollution Control,Water/Sewer,3916000.0,OH
186423AY5,City of Cleveland OH Water Pollution Control,2024-08-15,P21832967-P11362993-P21846817,1,full,116638,2332,132,1.132,0,,0,,--,No,No,Pollution Control,Water/Sewer,3916000.0,OH
186423AZ2,City of Cleveland OH Water Pollution Control,2024-08-15,P21832967-P11362993-P21846817,1,full,116638,2332,132,1.132,0,,0,,--,No,No,Pollution Control,Water/Sewer,3916000.0,OH
186423BA6,City of Cleveland OH Water Pollution Control,2024-08-15,P21832967-P11362993-P21846817,1,full,116638,2332,132,1.132,0,,0,,--,No,No,Pollution Control,Water/Sewer,3916000.0,OH
186423BB4,City of Cleveland OH Water Pollution Control,2024-08-15,P21832967-P11362993-P21846817,1,full,116638,2332,132,1.132,0,,0,,--,No,No,Pollution Control,Water/Sewer,3916000.0,OH
186423BR9,City of Cleveland OH Water Pollution Control,2024-08-15,P21832967-P11362993-P21846817,1,full,116638,2332,132,1.132,0,,0,,--,No,No,Pollution Control,Water/Sewer,3916000.0,OH
186423BF5,City of Cleveland OH Water Pollution Control,2024-08-15,P21832967-P11362993-P21846817,1,full,116638,2332,132,1.132,0,,0,,--,No,No,Pollution Control,Water/Sewer,3916000.0,OH
186423BH1,City of Cleveland OH Water Pollution Control,2024-08-15,P21832967-P11362993-P21846817,1,full,116638,2332,132,1.132,0,,0,,--,No,No,Pollution Control,Water/Sewer,3916000.0,OH
186423BL2,City of Cleveland OH Water Pollution Control,2024-08-15,P21832967-P11362993-P21846817,1,full,116638,2332,132,1.132,0,,0,,--,No,No,Pollution Control,Water/Sewer,3916000.0,OH
186423BQ1,City of Cleveland OH Water Pollution Control,2024-08-15,P21832967-P11362993-P21846817,1,full,116638,2332,132,1.132,0,,0,,--,No,No,Pollution Control,Water/Sewer,3916000.0,OH
186423BT5,City of Cleveland OH Water Pollution Control,2024-08-15,P21832967-P11362993-P21846817,1,full,116638,2332,132,1.132,0,,0,,--,No,No,Pollution Control,Water/Sewer,3916000.0,OH
186423BP3,City of Cleveland OH Water Pollution Control,2024-08-15,P21832967-P11362993-P21846817,1,full,116638,2332,132,1.132,0,,0,,--,No,No,Pollution Control,Water/Sewer,3916000.0,OH
04780MU31,City of Atlanta GA Department of Aviation,2024-08-22,P21837036-P21408019-P21850316,1,full,164747,8000,435,2.64,1,ICMA Green Bond Principles,1,Kestrel;ICMA GBP;Green Bond Principles,Yes,Yes,Yes,"Clean Transportation, Renewable Energy",Airport,1304000.0,GA
04780MU98,City of Atlanta GA Department of Aviation,2024-08-22,P21837036-P21408019-P21850316,1,full,164747,8000,435,2.64,1,ICMA Green Bond Principles,1,Kestrel;ICMA GBP;Green Bond Principles,Yes,Yes,Yes,"Clean Transportation, Renewable Energy",Airport,1304000.0,GA
04780MV22,City of Atlanta GA Department of Aviation,2024-08-22,P21837036-P21408019-P21850316,1,full,164747,8000,435,2.64,1,ICMA Green Bond Principles,1,Kestrel;ICMA GBP;Green Bond Principles,Yes,Yes,Yes,"Clean Transportation, Renewable Energy",Airport,1304000.0,GA
04780MT25,City of Atlanta GA Department of Aviation,2024-08-22,P21837036-P21408019-P21850316,1,full,164747,8000,435,2.64,1,ICMA Green Bond Principles,1,Kestrel;ICMA GBP;Green Bond Principles,Yes,Yes,Yes,"Clean Transportation, Renewable Energy",Airport,1304000.0,GA
04780MT66,City of Atlanta GA Department of Aviation,2024-08-22,P21837036-P21408019-P21850316,1,full,164747,8000,435,2.64,1,ICMA Green Bond Principles,1,Kestrel;ICMA GBP;Green Bond Principles,Yes,Yes,Yes,"Clean Transportation, Renewable Energy",Airport,1304000.0,GA
04780MU56,City of Atlanta GA Department of Aviation,2024-08-22,P21837036-P21408019-P21850316,1,full,164747,8000,435,2.64,1,ICMA Green Bond Principles,1,Kestrel;ICMA GBP;Green Bond Principles,Yes,Yes,Yes,"Clean Transportation, Renewable Energy",Airport,1304000.0,GA
04780MS91,City of Atlanta GA Department of Aviation,2024-08-22,P21837036-P21408019-P21850316,1,full,164747,8000,435,2.64,1,ICMA Green Bond Principles,1,Kestrel;ICMA GBP;Green Bond Principles,Yes,Yes,Yes,"Clean Transportation, Renewable Energy",Airport,1304000.0,GA
04780MT33,City of Atlanta GA Department of Aviation,2024-08-22,P21837036-P21408019-P21850316,1,full,164747,8000,435,2.64,1,ICMA Green Bond Principles,1,Kestrel;ICMA GBP;Green Bond Principles,Yes,Yes,Yes,"Clean Transportation, Renewable Energy",Airport,1304000.0,GA
04780MU23,City of Atlanta GA Department of Aviation,2024-08-22,P21837036-P21408019-P21850316,1,full,164747,8000,435,2.64,1,ICMA Green Bond Principles,1,Kestrel;ICMA GBP;Green Bond Principles,Yes,Yes,Yes,"Clean Transportation, Renewable Energy",Airport,1304000.0,GA
04780MU49,City of Atlanta GA Department of Aviation,2024-08-22,P21837036-P21408019-P21850316,1,full,164747,8000,435,2.64,1,ICMA Green Bond Principles,1,Kestrel;ICMA GBP;Green Bond Principles,Yes,Yes,Yes,"Clean Transportation, Renewable Energy",Airport,1304000.0,GA
04780MT41,City of Atlanta GA Department of Aviation,2024-08-22,P21837036-P21408019-P21850316,1,full,164747,8000,435,2.64,1,ICMA Green Bond Principles,1,Kestrel;ICMA GBP;Green Bond Principles,Yes,Yes,Yes,"Clean Transportation, Renewable Energy",Airport,1304000.0,GA
04780MT58,City of Atlanta GA Department of Aviation,2024-08-22,P21837036-P21408019-P21850316,1,full,164747,8000,435,2.64,1,ICMA Green Bond Principles,1,Kestrel;ICMA GBP;Green Bond Principles,Yes,Yes,Yes,"Clean Transportation, Renewable Energy",Airport,1304000.0,GA
04780MT82,City of Atlanta GA Department of Aviation,2024-08-22,P21837036-P21408019-P21850316,1,full,164747,8000,435,2.64,1,ICMA Green Bond Principles,1,Kestrel;ICMA GBP;Green Bond Principles,Yes,Yes,Yes,"Clean Transportation, Renewable Energy",Airport,1304000.0,GA
04780MT90,City of Atlanta GA Department of Aviation,2024-08-22,P21837036-P21408019-P21850316,1,full,164747,8000,435,2.64,1,ICMA Green Bond Principles,1,Kestrel;ICMA GBP;Green Bond Principles,Yes,Yes,Yes,"Clean Transportation, Renewable Energy",Airport,1304000.0,GA
04780MU64,City of Atlanta GA Department of Aviation,2024-08-22,P21837036-P21408019-P21850316,1,full,164747,8000,435,2.64,1,ICMA Green Bond Principles,1,Kestrel;ICMA GBP;Green Bond Principles,Yes,Yes,Yes,"Clean Transportation, Renewable Energy",Airport,1304000.0,GA
04780MS59,City of Atlanta GA Department of Aviation,2024-08-22,P21837036-P21408019-P21850316,1,full,164747,8000,435,2.64,1,ICMA Green Bond Principles,1,Kestrel;ICMA GBP;Green Bond Principles,Yes,Yes,Yes,"Clean Transportation, Renewable Energy",Airport,1304000.0,GA
04780MS67,City of Atlanta GA Department of Aviation,2024-08-22,P21837036-P21408019-P21850316,1,full,164747,8000,435,2.64,1,ICMA Green Bond Principles,1,Kestrel;ICMA GBP;Green Bond Principles,Yes,Yes,Yes,"Clean Transportation, Renewable Energy",Airport,1304000.0,GA
04780MS75,City of Atlanta GA Department of Aviation,2024-08-22,P21837036-P21408019-P21850316,1,full,164747,8000,435,2.64,1,ICMA Green Bond Principles,1,Kestrel;ICMA GBP;Green Bond Principles,Yes,Yes,Yes,"Clean Transportation, Renewable Energy",Airport,1304000.0,GA
04780MS83,City of Atlanta GA Department of Aviation,2024-08-22,P21837036-P21408019-P21850316,1,full,164747,8000,435,2.64,1,ICMA Green Bond Principles,1,Kestrel;ICMA GBP;Green Bond Principles,Yes,Yes,Yes,"Clean Transportation, Renewable Energy",Airport,1304000.0,GA
04780MT74,City of Atlanta GA Department of Aviation,2024-08-22,P21837036-P21408019-P21850316,1,full,164747,8000,435,2.64,1,ICMA Green Bond Principles,1,Kestrel;ICMA GBP;Green Bond Principles,Yes,Yes,Yes,"Clean Transportation, Renewable Energy",Airport,1304000.0,GA
04780MU72,City of Atlanta GA Department of Aviation,2024-08-22,P21837036-P21408019-P21850316,1,full,164747,8000,435,2.64,1,ICMA Green Bond Principles,1,Kestrel;ICMA GBP;Green Bond Principles,Yes,Yes,Yes,"Clean Transportation, Renewable Energy",Airport,1304000.0,GA
04780MU80,City of Atlanta GA Department of Aviation,2024-08-22,P21837036-P21408019-P21850316,1,full,164747,8000,435,2.64,1,ICMA Green Bond Principles,1,Kestrel;ICMA GBP;Green Bond Principles,Yes,Yes,Yes,"Clean Transportation, Renewable Energy",Airport,1304000.0,GA
86139QAT2,Stockton Public Financing Authority,2024-09-04,P11783647-P11368887-P11806546,1,prefix+suffix,139489,0,79,0.566,0,,0,,--,No,No,Sustainable Water,Water/Sewer,675000.0,CA
86139QAU9,Stockton Public Financing Authority,2024-09-04,P11783647-P11368887-P11806546,1,prefix+suffix,139489,0,79,0.566,0,,0,,--,No,No,Sustainable Water,Water/Sewer,675000.0,CA
86139QAV7,Stockton Public Financing Authority,2024-09-04,P11783647-P11368887-P11806546,1,prefix+suffix,139489,0,79,0.566,0,,0,,--,No,No,Sustainable Water,Water/Sewer,675000.0,CA
86139QAW5,Stockton Public Financing Authority,2024-09-04,P11783647-P11368887-P11806546,1,prefix+suffix,139489,0,79,0.566,0,,0,,--,No,No,Sustainable Water,Water/Sewer,675000.0,CA
86139QAX3,Stockton Public Financing Authority,2024-09-04,P11783647-P11368887-P11806546,1,prefix+suffix,139489,0,79,0.566,0,,0,,--,No,No,Sustainable Water,Water/Sewer,675000.0,CA
55844RA79,City of Madison WI,2024-09-05,P11784699-P11369650-P11807357,1,prefix+suffix,37241,1607,170,4.565,1,ICMA Green Bond Principles,1,Green Bond Principles,Yes,No,No,"Pollution Control, Renewable Energy",General Obligation,5548000.0,WI
55844RA87,City of Madison WI,2024-09-05,P11784699-P11369650-P11807357,1,prefix+suffix,37241,1607,170,4.565,1,ICMA Green Bond Principles,1,Green Bond Principles,Yes,No,No,"Pollution Control, Renewable Energy",General Obligation,5548000.0,WI
55844RA95,City of Madison WI,2024-09-05,P11784699-P11369650-P11807357,1,prefix+suffix,37241,1607,170,4.565,1,ICMA Green Bond Principles,1,Green Bond Principles,Yes,No,No,"Pollution Control, Renewable Energy",General Obligation,5548000.0,WI
55844RB29,City of Madison WI,2024-09-05,P11784699-P11369650-P11807357,1,prefix+suffix,37241,1607,170,4.565,1,ICMA Green Bond Principles,1,Green Bond Principles,Yes,No,No,"Pollution Control, Renewable Energy",General Obligation,5548000.0,WI
55844RB37,City of Madison WI,2024-09-05,P11784699-P11369650-P11807357,1,prefix+suffix,37241,1607,170,4.565,1,ICMA Green Bond Principles,1,Green Bond Principles,Yes,No,No,"Pollution Control, Renewable Energy",General Obligation,5548000.0,WI
55844RB45,City of Madison WI,2024-09-05,P11784699-P11369650-P11807357,1,prefix+suffix,37241,1607,170,4.565,1,ICMA Green Bond Principles,1,Green Bond Principles,Yes,No,No,"Pollution Control, Renewable Energy",General Obligation,5548000.0,WI
55844RB52,City of Madison WI,2024-09-05,P11784699-P11369650-P11807357,1,prefix+suffix,37241,1607,170,4.565,1,ICMA Green Bond Principles,1,Green Bond Principles,Yes,No,No,"Pollution Control, Renewable Energy",General Obligation,5548000.0,WI
55844RB60,City of Madison WI,2024-09-05,P11784699-P11369650-P11807357,1,prefix+suffix,37241,1607,170,4.565,1,ICMA Green Bond Principles,1,Green Bond Principles,Yes,No,No,"Pollution Control, Renewable Energy",General Obligation,5548000.0,WI
55844RB78,City of Madison WI,2024-09-05,P11784699-P11369650-P11807357,1,prefix+suffix,37241,1607,170,4.565,1,ICMA Green Bond Principles,1,Green Bond Principles,Yes,No,No,"Pollution Control, Renewable Energy",General Obligation,5548000.0,WI
55844RB86,City of Madison WI,2024-09-05,P11784699-P11369650-P11807357,1,prefix+suffix,37241,1607,170,4.565,1,ICMA Green Bond Principles,1,Green Bond Principles,Yes,No,No,"Pollution Control, Renewable Energy",General Obligation,5548000.0,WI
55844RB94,City of Madison WI,2024-09-05,P11784699-P11369650-P11807357,1,prefix+suffix,37241,1607,170,4.565,1,ICMA Green Bond Principles,1,Green Bond Principles,Yes,No,No,"Pollution Control, Renewable Energy",General Obligation,5548000.0,WI
55844RC28,City of Madison WI,2024-09-05,P11784699-P11369650-P11807357,1,prefix+suffix,37241,1607,170,4.565,1,ICMA Green Bond Principles,1,Green Bond Principles,Yes,No,No,"Pollution Control, Renewable Energy",General Obligation,5548000.0,WI
55844RC36,City of Madison WI,2024-09-05,P11784699-P11369650-P11807357,1,prefix+suffix,37241,1607,170,4.565,1,ICMA Green Bond Principles,1,Green Bond Principles,Yes,No,No,"Pollution Control, Renewable Energy",General Obligation,5548000.0,WI
55844RC44,City of Madison WI,2024-09-05,P11784699-P11369650-P11807357,1,prefix+suffix,37241,1607,170,4.565,1,ICMA Green Bond Principles,1,Green Bond Principles,Yes,No,No,"Pollution Control, Renewable Energy",General Obligation,5548000.0,WI
55844RC93,City of Madison WI,2024-09-05,P11784699-P11369650-P11807357,1,prefix+suffix,37241,1607,170,4.565,1,ICMA Green Bond Principles,1,Green Bond Principles,Yes,No,No,"Pollution Control, Renewable Energy",General Obligation,5548000.0,WI
793071WS6,City of St Paul MN Sewer Revenue,2024-09-17,P21845120-P21411829-P21854445,7,full;prefix+split_suffix,142963,8000,106,0.741,0,,0,,Yes,No,No,Sustainable Water,Water/Sewer,2758000.0,MN
793071WU1,City of St Paul MN Sewer Revenue,2024-09-17,P21845120-P21411829-P21854445,1,full,142963,8000,106,0.741,0,,0,,Yes,No,No,Sustainable Water,Water/Sewer,2758000.0,MN
793071WV9,City of St Paul MN Sewer Revenue,2024-09-17,P21845120-P21411829-P21854445,1,full,142963,8000,106,0.741,0,,0,,Yes,No,No,Sustainable Water,Water/Sewer,2758000.0,MN
793071WX5,City of St Paul MN Sewer Revenue,2024-09-17,P21845120-P21411829-P21854445,1,full,142963,8000,106,0.741,0,,0,,Yes,No,No,Sustainable Water,Water/Sewer,2758000.0,MN
793071WZ0,City of St Paul MN Sewer Revenue,2024-09-17,P21845120-P21411829-P21854445,1,full,142963,8000,106,0.741,0,,0,,Yes,No,No,Sustainable Water,Water/Sewer,2758000.0,MN
793071XB2,City of St Paul MN Sewer Revenue,2024-09-17,P21845120-P21411829-P21854445,1,full,142963,8000,106,0.741,0,,0,,Yes,No,No,Sustainable Water,Water/Sewer,2758000.0,MN
793071XC0,City of St Paul MN Sewer Revenue,2024-09-17,P21845120-P21411829-P21854445,1,full,142963,8000,106,0.741,0,,0,,Yes,No,No,Sustainable Water,Water/Sewer,2758000.0,MN
793071XE6,City of St Paul MN Sewer Revenue,2024-09-17,P21845120-P21411829-P21854445,1,full,142963,8000,106,0.741,0,,0,,Yes,No,No,Sustainable Water,Water/Sewer,2758000.0,MN
