CUSIP,Issuer_Name,Issue_Date,primary_prospectus,prospectus_total_words,bloomberg_industry,bloomberg_project_category,bloomberg_self_reported_green,n_compliance_keywords,compliance_density_per_1k,compelled_by_text,compelled_by_text_strict,kw_clean_water_act,kw_safe_drinking_water,kw_cercla,kw_npdes,kw_consent_decree,kw_epa_enforcement,kw_administrative_order,kw_ms4_permit,kw_compliance_schedule,kw_court_order,kw_regulatory_mandate,kw_tmdl,kw_violation,kw_enforcement_action
04780MU64,City of Atlanta GA Department of Aviation,2024-08-22,P21837036-P21408019-P21850316,164747,Airport,"Clean Transportation, Renewable Energy",Yes,4,0.024,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0
04780MS59,City of Atlanta GA Department of Aviation,2024-08-22,P21837036-P21408019-P21850316,164747,Airport,"Clean Transportation, Renewable Energy",Yes,4,0.024,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0
04780MS67,City of Atlanta GA Department of Aviation,2024-08-22,P21837036-P21408019-P21850316,164747,Airport,"Clean Transportation, Renewable Energy",Yes,4,0.024,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0
04780MS75,City of Atlanta GA Department of Aviation,2024-08-22,P21837036-P21408019-P21850316,164747,Airport,"Clean Transportation, Renewable Energy",Yes,4,0.024,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0
04780MS83,City of Atlanta GA Department of Aviation,2024-08-22,P21837036-P21408019-P21850316,164747,Airport,"Clean Transportation, Renewable Energy",Yes,4,0.024,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0
04780MT74,City of Atlanta GA Department of Aviation,2024-08-22,P21837036-P21408019-P21850316,164747,Airport,"Clean Transportation, Renewable Energy",Yes,4,0.024,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0
04780MU72,City of Atlanta GA Department of Aviation,2024-08-22,P21837036-P21408019-P21850316,164747,Airport,"Clean Transportation, Renewable Energy",Yes,4,0.024,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0
04780MU80,City of Atlanta GA Department of Aviation,2024-08-22,P21837036-P21408019-P21850316,164747,Airport,"Clean Transportation, Renewable Energy",Yes,4,0.024,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0
86139QAT2,Stockton Public Financing Authority,2024-09-04,P11783647-P11368887-P11806546,139489,Water/Sewer,Sustainable Water,--,10,0.072,0,0,0,0,0,4,0,0,0,0,0,5,1,0,0,0
86139QAU9,Stockton Public Financing Authority,2024-09-04,P11783647-P11368887-P11806546,139489,Water/Sewer,Sustainable Water,--,10,0.072,0,0,0,0,0,4,0,0,0,0,0,5,1,0,0,0
86139QAV7,Stockton Public Financing Authority,2024-09-04,P11783647-P11368887-P11806546,139489,Water/Sewer,Sustainable Water,--,10,0.072,0,0,0,0,0,4,0,0,0,0,0,5,1,0,0,0
86139QAW5,Stockton Public Financing Authority,2024-09-04,P11783647-P11368887-P11806546,139489,Water/Sewer,Sustainable Water,--,10,0.072,0,0,0,0,0,4,0,0,0,0,0,5,1,0,0,0
86139QAX3,Stockton Public Financing Authority,2024-09-04,P11783647-P11368887-P11806546,139489,Water/Sewer,Sustainable Water,--,10,0.072,0,0,0,0,0,4,0,0,0,0,0,5,1,0,0,0
55844RA79,City of Madison WI,2024-09-05,P11784699-P11369650-P11807357,37241,General Obligation,"Pollution Control, Renewable Energy",Yes,1,0.027,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
55844RA87,City of Madison WI,2024-09-05,P11784699-P11369650-P11807357,37241,General Obligation,"Pollution Control, Renewable Energy",Yes,1,0.027,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
55844RA95,City of Madison WI,2024-09-05,P11784699-P11369650-P11807357,37241,General Obligation,"Pollution Control, Renewable Energy",Yes,1,0.027,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
55844RB29,City of Madison WI,2024-09-05,P11784699-P11369650-P11807357,37241,General Obligation,"Pollution Control, Renewable Energy",Yes,1,0.027,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
55844RB37,City of Madison WI,2024-09-05,P11784699-P11369650-P11807357,37241,General Obligation,"Pollution Control, Renewable Energy",Yes,1,0.027,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
55844RB45,City of Madison WI,2024-09-05,P11784699-P11369650-P11807357,37241,General Obligation,"Pollution Control, Renewable Energy",Yes,1,0.027,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
55844RB52,City of Madison WI,2024-09-05,P11784699-P11369650-P11807357,37241,General Obligation,"Pollution Control, Renewable Energy",Yes,1,0.027,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
55844RB60,City of Madison WI,2024-09-05,P11784699-P11369650-P11807357,37241,General Obligation,"Pollution Control, Renewable Energy",Yes,1,0.027,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
55844RB78,City of Madison WI,2024-09-05,P11784699-P11369650-P11807357,37241,General Obligation,"Pollution Control, Renewable Energy",Yes,1,0.027,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
55844RB86,City of Madison WI,2024-09-05,P11784699-P11369650-P11807357,37241,General Obligation,"Pollution Control, Renewable Energy",Yes,1,0.027,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
55844RB94,City of Madison WI,2024-09-05,P11784699-P11369650-P11807357,37241,General Obligation,"Pollution Control, Renewable Energy",Yes,1,0.027,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
55844RC28,City of Madison WI,2024-09-05,P11784699-P11369650-P11807357,37241,General Obligation,"Pollution Control, Renewable Energy",Yes,1,0.027,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
55844RC36,City of Madison WI,2024-09-05,P11784699-P11369650-P11807357,37241,General Obligation,"Pollution Control, Renewable Energy",Yes,1,0.027,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
55844RC44,City of Madison WI,2024-09-05,P11784699-P11369650-P11807357,37241,General Obligation,"Pollution Control, Renewable Energy",Yes,1,0.027,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
55844RC93,City of Madison WI,2024-09-05,P11784699-P11369650-P11807357,37241,General Obligation,"Pollution Control, Renewable Energy",Yes,1,0.027,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
793071WS6,City of St Paul MN Sewer Revenue,2024-09-17,P21845120-P21411829-P21854445,142963,Water/Sewer,Sustainable Water,Yes,12,0.084,0,0,1,0,0,8,0,0,0,0,0,1,2,0,0,0
793071WU1,City of St Paul MN Sewer Revenue,2024-09-17,P21845120-P21411829-P21854445,142963,Water/Sewer,Sustainable Water,Yes,12,0.084,0,0,1,0,0,8,0,0,0,0,0,1,2,0,0,0
793071WV9,City of St Paul MN Sewer Revenue,2024-09-17,P21845120-P21411829-P21854445,142963,Water/Sewer,Sustainable Water,Yes,12,0.084,0,0,1,0,0,8,0,0,0,0,0,1,2,0,0,0
793071WX5,City of St Paul MN Sewer Revenue,2024-09-17,P21845120-P21411829-P21854445,142963,Water/Sewer,Sustainable Water,Yes,12,0.084,0,0,1,0,0,8,0,0,0,0,0,1,2,0,0,0
793071WZ0,City of St Paul MN Sewer Revenue,2024-09-17,P21845120-P21411829-P21854445,142963,Water/Sewer,Sustainable Water,Yes,12,0.084,0,0,1,0,0,8,0,0,0,0,0,1,2,0,0,0
793071XB2,City of St Paul MN Sewer Revenue,2024-09-17,P21845120-P21411829-P21854445,142963,Water/Sewer,Sustainable Water,Yes,12,0.084,0,0,1,0,0,8,0,0,0,0,0,1,2,0,0,0
793071XC0,City of St Paul MN Sewer Revenue,2024-09-17,P21845120-P21411829-P21854445,142963,Water/Sewer,Sustainable Water,Yes,12,0.084,0,0,1,0,0,8,0,0,0,0,0,1,2,0,0,0
793071XE6,City of St Paul MN Sewer Revenue,2024-09-17,P21845120-P21411829-P21854445,142963,Water/Sewer,Sustainable Water,Yes,12,0.084,0,0,1,0,0,8,0,0,0,0,0,1,2,0,0,0
793071XG1,City of St Paul MN Sewer Revenue,2024-09-17,P21845120-P21411829-P21854445,142963,Water/Sewer,Sustainable Water,Yes,12,0.084,0,0,1,0,0,8,0,0,0,0,0,1,2,0,0,0
793071WQ0,City of St Paul MN Sewer Revenue,2024-09-17,P21845120-P21411829-P21854445,142963,Water/Sewer,Sustainable Water,Yes,12,0.084,0,0,1,0,0,8,0,0,0,0,0,1,2,0,0,0
793071WR8,City of St Paul MN Sewer Revenue,2024-09-17,P21845120-P21411829-P21854445,142963,Water/Sewer,Sustainable Water,Yes,12,0.084,0,0,1,0,0,8,0,0,0,0,0,1,2,0,0,0
793071WT4,City of St Paul MN Sewer Revenue,2024-09-17,P21845120-P21411829-P21854445,142963,Water/Sewer,Sustainable Water,Yes,12,0.084,0,0,1,0,0,8,0,0,0,0,0,1,2,0,0,0
793071WW7,City of St Paul MN Sewer Revenue,2024-09-17,P21845120-P21411829-P21854445,142963,Water/Sewer,Sustainable Water,Yes,12,0.084,0,0,1,0,0,8,0,0,0,0,0,1,2,0,0,0
793071WY3,City of St Paul MN Sewer Revenue,2024-09-17,P21845120-P21411829-P21854445,142963,Water/Sewer,Sustainable Water,Yes,12,0.084,0,0,1,0,0,8,0,0,0,0,0,1,2,0,0,0
793071XA4,City of St Paul MN Sewer Revenue,2024-09-17,P21845120-P21411829-P21854445,142963,Water/Sewer,Sustainable Water,Yes,12,0.084,0,0,1,0,0,8,0,0,0,0,0,1,2,0,0,0
793071XF3,City of St Paul MN Sewer Revenue,2024-09-17,P21845120-P21411829-P21854445,142963,Water/Sewer,Sustainable Water,Yes,12,0.084,0,0,1,0,0,8,0,0,0,0,0,1,2,0,0,0
793071XJ5,City of St Paul MN Sewer Revenue,2024-09-17,P21845120-P21411829-P21854445,142963,Water/Sewer,Sustainable Water,Yes,12,0.084,0,0,1,0,0,8,0,0,0,0,0,1,2,0,0,0
793071XK2,City of St Paul MN Sewer Revenue,2024-09-17,P21845120-P21411829-P21854445,142963,Water/Sewer,Sustainable Water,Yes,12,0.084,0,0,1,0,0,8,0,0,0,0,0,1,2,0,0,0
793071XH9,City of St Paul MN Sewer Revenue,2024-09-17,P21845120-P21411829-P21854445,142963,Water/Sewer,Sustainable Water,Yes,12,0.084,0,0,1,0,0,8,0,0,0,0,0,1,2,0,0,0
793071XD8,City of St Paul MN Sewer Revenue,2024-09-17,P21845120-P21411829-P21854445,142963,Water/Sewer,Sustainable Water,Yes,12,0.084,0,0,1,0,0,8,0,0,0,0,0,1,2,0,0,0
4387014H4,City & County Honolulu HI Wastewater System Revenue,2024-09-25,P11841971-P11371969-P11809858,115401,Water/Sewer,Sustainable Water,Yes,32,0.277,1,1,1,0,0,10,12,0,1,3,0,1,3,0,1,0
4387014G6,City & County Honolulu HI Wastewater System Revenue,2024-09-25,P11841971-P11371969-P11809858,115401,Water/Sewer,Sustainable Water,Yes,32,0.277,1,1,1,0,0,10,12,0,1,3,0,1,3,0,1,0
960686DK6,City of Westminster CO Water & Wastewater Utility Revenue,2024-09-25,P11788970-P11372633-P11810608,97496,Water/Sewer,Sustainable Water,--,3,0.031,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
4387014D3,City & County Honolulu HI Wastewater System Revenue,2024-09-25,P11841971-P11371969-P11809858,115401,Water/Sewer,Sustainable Water,Yes,32,0.277,1,1,1,0,0,10,12,0,1,3,0,1,3,0,1,0
4387014A9,City & County Honolulu HI Wastewater System Revenue,2024-09-25,P11841971-P11371969-P11809858,115401,Water/Sewer,Sustainable Water,Yes,32,0.277,1,1,1,0,0,10,12,0,1,3,0,1,3,0,1,0
960686EQ2,City of Westminster CO Water & Wastewater Utility Revenue,2024-09-25,P11788970-P11372633-P11810608,97496,Water/Sewer,Sustainable Water,--,3,0.031,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
960686ED1,City of Westminster CO Water & Wastewater Utility Revenue,2024-09-25,P11788970-P11372633-P11810608,97496,Water/Sewer,Sustainable Water,--,3,0.031,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
4387014E1,City & County Honolulu HI Wastewater System Revenue,2024-09-25,P11841971-P11371969-P11809858,115401,Water/Sewer,Sustainable Water,Yes,32,0.277,1,1,1,0,0,10,12,0,1,3,0,1,3,0,1,0
4387014F8,City & County Honolulu HI Wastewater System Revenue,2024-09-25,P11841971-P11371969-P11809858,115401,Water/Sewer,Sustainable Water,Yes,32,0.277,1,1,1,0,0,10,12,0,1,3,0,1,3,0,1,0
960686EK5,City of Westminster CO Water & Wastewater Utility Revenue,2024-09-25,P11788970-P11372633-P11810608,97496,Water/Sewer,Sustainable Water,--,3,0.031,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
960686EH2,City of Westminster CO Water & Wastewater Utility Revenue,2024-09-25,P11788970-P11372633-P11810608,97496,Water/Sewer,Sustainable Water,--,3,0.031,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
544552D82,Port of Los Angeles,2024-08-01,P21846946-P21414886-P21857793,139497,Ports/Marina,,--,13,0.093,0,0,3,0,0,5,0,0,0,0,0,3,2,0,0,0
960686DM2,City of Westminster CO Water & Wastewater Utility Revenue,2024-09-25,P11788970-P11372633-P11810608,97496,Water/Sewer,Sustainable Water,--,3,0.031,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
960686DN0,City of Westminster CO Water & Wastewater Utility Revenue,2024-09-25,P11788970-P11372633-P11810608,97496,Water/Sewer,Sustainable Water,--,3,0.031,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
960686DR1,City of Westminster CO Water & Wastewater Utility Revenue,2024-09-25,P11788970-P11372633-P11810608,97496,Water/Sewer,Sustainable Water,--,3,0.031,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
960686DW0,City of Westminster CO Water & Wastewater Utility Revenue,2024-09-25,P11788970-P11372633-P11810608,97496,Water/Sewer,Sustainable Water,--,3,0.031,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
960686EF6,City of Westminster CO Water & Wastewater Utility Revenue,2024-09-25,P11788970-P11372633-P11810608,97496,Water/Sewer,Sustainable Water,--,3,0.031,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
960686DL4,City of Westminster CO Water & Wastewater Utility Revenue,2024-09-25,P11788970-P11372633-P11810608,97496,Water/Sewer,Sustainable Water,--,3,0.031,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
960686DP5,City of Westminster CO Water & Wastewater Utility Revenue,2024-09-25,P11788970-P11372633-P11810608,97496,Water/Sewer,Sustainable Water,--,3,0.031,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
960686DQ3,City of Westminster CO Water & Wastewater Utility Revenue,2024-09-25,P11788970-P11372633-P11810608,97496,Water/Sewer,Sustainable Water,--,3,0.031,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
960686DS9,City of Westminster CO Water & Wastewater Utility Revenue,2024-09-25,P11788970-P11372633-P11810608,97496,Water/Sewer,Sustainable Water,--,3,0.031,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
960686DU4,City of Westminster CO Water & Wastewater Utility Revenue,2024-09-25,P11788970-P11372633-P11810608,97496,Water/Sewer,Sustainable Water,--,3,0.031,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
960686DV2,City of Westminster CO Water & Wastewater Utility Revenue,2024-09-25,P11788970-P11372633-P11810608,97496,Water/Sewer,Sustainable Water,--,3,0.031,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
960686DZ3,City of Westminster CO Water & Wastewater Utility Revenue,2024-09-25,P11788970-P11372633-P11810608,97496,Water/Sewer,Sustainable Water,--,3,0.031,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
960686EA7,City of Westminster CO Water & Wastewater Utility Revenue,2024-09-25,P11788970-P11372633-P11810608,97496,Water/Sewer,Sustainable Water,--,3,0.031,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
960686EE9,City of Westminster CO Water & Wastewater Utility Revenue,2024-09-25,P11788970-P11372633-P11810608,97496,Water/Sewer,Sustainable Water,--,3,0.031,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
960686EG4,City of Westminster CO Water & Wastewater Utility Revenue,2024-09-25,P11788970-P11372633-P11810608,97496,Water/Sewer,Sustainable Water,--,3,0.031,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
544552C91,Port of Los Angeles,2024-09-25,P21846946-P21414886-P21857793,139497,Ports/Marina,,--,13,0.093,0,0,3,0,0,5,0,0,0,0,0,3,2,0,0,0
544552E24,Port of Los Angeles,2024-09-25,P21846946-P21414886-P21857793,139497,Ports/Marina,,--,13,0.093,0,0,3,0,0,5,0,0,0,0,0,3,2,0,0,0
960686EC3,City of Westminster CO Water & Wastewater Utility Revenue,2024-09-25,P11788970-P11372633-P11810608,97496,Water/Sewer,Sustainable Water,--,3,0.031,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
544552D25,Port of Los Angeles,2024-09-25,P21846946-P21414886-P21857793,139497,Ports/Marina,,--,13,0.093,0,0,3,0,0,5,0,0,0,0,0,3,2,0,0,0
960686DT7,City of Westminster CO Water & Wastewater Utility Revenue,2024-09-25,P11788970-P11372633-P11810608,97496,Water/Sewer,Sustainable Water,--,3,0.031,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
4387014B7,City & County Honolulu HI Wastewater System Revenue,2024-09-25,P11841971-P11371969-P11809858,115401,Water/Sewer,Sustainable Water,Yes,32,0.277,1,1,1,0,0,10,12,0,1,3,0,1,3,0,1,0
4387014C5,City & County Honolulu HI Wastewater System Revenue,2024-09-25,P11841971-P11371969-P11809858,115401,Water/Sewer,Sustainable Water,Yes,32,0.277,1,1,1,0,0,10,12,0,1,3,0,1,3,0,1,0
960686DY6,City of Westminster CO Water & Wastewater Utility Revenue,2024-09-25,P11788970-P11372633-P11810608,97496,Water/Sewer,Sustainable Water,--,3,0.031,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
960686EB5,City of Westminster CO Water & Wastewater Utility Revenue,2024-09-25,P11788970-P11372633-P11810608,97496,Water/Sewer,Sustainable Water,--,3,0.031,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
544552C83,Port of Los Angeles,2024-09-25,P21846946-P21414886-P21857793,139497,Ports/Marina,,--,13,0.093,0,0,3,0,0,5,0,0,0,0,0,3,2,0,0,0
544552D90,Port of Los Angeles,2024-09-25,P21846946-P21414886-P21857793,139497,Ports/Marina,,--,13,0.093,0,0,3,0,0,5,0,0,0,0,0,3,2,0,0,0
960686DX8,City of Westminster CO Water & Wastewater Utility Revenue,2024-09-25,P11788970-P11372633-P11810608,97496,Water/Sewer,Sustainable Water,--,3,0.031,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
686513AW2,City of Orlando FL Reclamation System Revenue,2024-10-30,P11797579-P11378568-P11817122,93082,Water/Sewer,Sustainable Water,--,6,0.064,0,0,0,0,0,3,0,0,0,0,0,1,1,0,0,1
562361BF1,City of Manchester NH Sewer Revenue,2024-10-30,P11932461-P11377053-P11815454,105849,Water/Sewer,Sustainable Water,Yes,35,0.331,1,1,2,0,0,10,10,0,2,4,0,0,4,0,2,1
686513AX0,City of Orlando FL Reclamation System Revenue,2024-10-30,P11797579-P11378568-P11817122,93082,Water/Sewer,Sustainable Water,--,6,0.064,0,0,0,0,0,3,0,0,0,0,0,1,1,0,0,1
686513AD4,City of Orlando FL Reclamation System Revenue,2024-10-30,P11797579-P11378568-P11817122,93082,Water/Sewer,Sustainable Water,--,6,0.064,0,0,0,0,0,3,0,0,0,0,0,1,1,0,0,1
686513AQ5,City of Orlando FL Reclamation System Revenue,2024-10-30,P11797579-P11378568-P11817122,93082,Water/Sewer,Sustainable Water,--,6,0.064,0,0,0,0,0,3,0,0,0,0,0,1,1,0,0,1
686513BA9,City of Orlando FL Reclamation System Revenue,2024-10-30,P11797579-P11378568-P11817122,93082,Water/Sewer,Sustainable Water,--,6,0.064,0,0,0,0,0,3,0,0,0,0,0,1,1,0,0,1
686513BD3,City of Orlando FL Reclamation System Revenue,2024-10-30,P11797579-P11378568-P11817122,93082,Water/Sewer,Sustainable Water,--,6,0.064,0,0,0,0,0,3,0,0,0,0,0,1,1,0,0,1
686513BF8,City of Orlando FL Reclamation System Revenue,2024-10-30,P11797579-P11378568-P11817122,93082,Water/Sewer,,--,6,0.064,0,0,0,0,0,3,0,0,0,0,0,1,1,0,0,1
686513AL6,City of Orlando FL Reclamation System Revenue,2024-10-30,P11797579-P11378568-P11817122,93082,Water/Sewer,Sustainable Water,--,6,0.064,0,0,0,0,0,3,0,0,0,0,0,1,1,0,0,1
686513AZ5,City of Orlando FL Reclamation System Revenue,2024-10-30,P11797579-P11378568-P11817122,93082,Water/Sewer,,--,6,0.064,0,0,0,0,0,3,0,0,0,0,0,1,1,0,0,1
686513AE2,City of Orlando FL Reclamation System Revenue,2024-10-30,P11797579-P11378568-P11817122,93082,Water/Sewer,Sustainable Water,--,6,0.064,0,0,0,0,0,3,0,0,0,0,0,1,1,0,0,1
686513AK8,City of Orlando FL Reclamation System Revenue,2024-10-30,P11797579-P11378568-P11817122,93082,Water/Sewer,Sustainable Water,--,6,0.064,0,0,0,0,0,3,0,0,0,0,0,1,1,0,0,1
686513AN2,City of Orlando FL Reclamation System Revenue,2024-10-30,P11797579-P11378568-P11817122,93082,Water/Sewer,Sustainable Water,--,6,0.064,0,0,0,0,0,3,0,0,0,0,0,1,1,0,0,1
686513BB7,City of Orlando FL Reclamation System Revenue,2024-10-30,P11797579-P11378568-P11817122,93082,Water/Sewer,,--,6,0.064,0,0,0,0,0,3,0,0,0,0,0,1,1,0,0,1
686513BC5,City of Orlando FL Reclamation System Revenue,2024-10-30,P11797579-P11378568-P11817122,93082,Water/Sewer,,--,6,0.064,0,0,0,0,0,3,0,0,0,0,0,1,1,0,0,1
686513AA0,City of Orlando FL Reclamation System Revenue,2024-10-30,P11797579-P11378568-P11817122,93082,Water/Sewer,Sustainable Water,--,6,0.064,0,0,0,0,0,3,0,0,0,0,0,1,1,0,0,1
686513AB8,City of Orlando FL Reclamation System Revenue,2024-10-30,P11797579-P11378568-P11817122,93082,Water/Sewer,Sustainable Water,--,6,0.064,0,0,0,0,0,3,0,0,0,0,0,1,1,0,0,1
686513AF9,City of Orlando FL Reclamation System Revenue,2024-10-30,P11797579-P11378568-P11817122,93082,Water/Sewer,Sustainable Water,--,6,0.064,0,0,0,0,0,3,0,0,0,0,0,1,1,0,0,1
686513AG7,City of Orlando FL Reclamation System Revenue,2024-10-30,P11797579-P11378568-P11817122,93082,Water/Sewer,Sustainable Water,--,6,0.064,0,0,0,0,0,3,0,0,0,0,0,1,1,0,0,1
686513AJ1,City of Orlando FL Reclamation System Revenue,2024-10-30,P11797579-P11378568-P11817122,93082,Water/Sewer,Sustainable Water,--,6,0.064,0,0,0,0,0,3,0,0,0,0,0,1,1,0,0,1
686513AV4,City of Orlando FL Reclamation System Revenue,2024-10-30,P11797579-P11378568-P11817122,93082,Water/Sewer,Sustainable Water,--,6,0.064,0,0,0,0,0,3,0,0,0,0,0,1,1,0,0,1
686513BE1,City of Orlando FL Reclamation System Revenue,2024-10-30,P11797579-P11378568-P11817122,93082,Water/Sewer,,--,6,0.064,0,0,0,0,0,3,0,0,0,0,0,1,1,0,0,1
686513AH5,City of Orlando FL Reclamation System Revenue,2024-10-30,P11797579-P11378568-P11817122,93082,Water/Sewer,Sustainable Water,--,6,0.064,0,0,0,0,0,3,0,0,0,0,0,1,1,0,0,1
686513AR3,City of Orlando FL Reclamation System Revenue,2024-10-30,P11797579-P11378568-P11817122,93082,Water/Sewer,Sustainable Water,--,6,0.064,0,0,0,0,0,3,0,0,0,0,0,1,1,0,0,1
686513AY8,City of Orlando FL Reclamation System Revenue,2024-10-30,P11797579-P11378568-P11817122,93082,Water/Sewer,,--,6,0.064,0,0,0,0,0,3,0,0,0,0,0,1,1,0,0,1
562361AP0,City of Manchester NH Sewer Revenue,2024-06-01,P11932461-P11377053-P11815454,105849,Water/Sewer,Sustainable Water,Yes,35,0.331,1,1,2,0,0,10,10,0,2,4,0,0,4,0,2,1
562361AR6,City of Manchester NH Sewer Revenue,2024-06-01,P11932461-P11377053-P11815454,105849,Water/Sewer,Sustainable Water,Yes,35,0.331,1,1,2,0,0,10,10,0,2,4,0,0,4,0,2,1
562361AU9,City of Manchester NH Sewer Revenue,2024-06-01,P11932461-P11377053-P11815454,105849,Water/Sewer,Sustainable Water,Yes,35,0.331,1,1,2,0,0,10,10,0,2,4,0,0,4,0,2,1
562361AS4,City of Manchester NH Sewer Revenue,2024-06-01,P11932461-P11377053-P11815454,105849,Water/Sewer,Sustainable Water,Yes,35,0.331,1,1,2,0,0,10,10,0,2,4,0,0,4,0,2,1
562361AW5,City of Manchester NH Sewer Revenue,2024-06-01,P11932461-P11377053-P11815454,105849,Water/Sewer,Sustainable Water,Yes,35,0.331,1,1,2,0,0,10,10,0,2,4,0,0,4,0,2,1
562361AY1,City of Manchester NH Sewer Revenue,2024-06-01,P11550252-P11197056-P11615130,96056,Water/Sewer,Sustainable Water,Yes,25,0.26,1,1,1,0,0,4,11,0,1,3,0,0,3,0,2,0
562361BA2,City of Manchester NH Sewer Revenue,2024-06-01,P11932461-P11377053-P11815454,105849,Water/Sewer,Sustainable Water,Yes,35,0.331,1,1,2,0,0,10,10,0,2,4,0,0,4,0,2,1
562361BJ3,City of Manchester NH Sewer Revenue,2024-06-01,P11932461-P11377053-P11815454,105849,Water/Sewer,Sustainable Water,Yes,35,0.331,1,1,2,0,0,10,10,0,2,4,0,0,4,0,2,1
562361BL8,City of Manchester NH Sewer Revenue,2024-06-01,P11932461-P11377053-P11815454,105849,Water/Sewer,Sustainable Water,Yes,35,0.331,1,1,2,0,0,10,10,0,2,4,0,0,4,0,2,1
562361BM6,City of Manchester NH Sewer Revenue,2024-06-01,P11932461-P11377053-P11815454,105849,Water/Sewer,Sustainable Water,Yes,35,0.331,1,1,2,0,0,10,10,0,2,4,0,0,4,0,2,1
562361AT2,City of Manchester NH Sewer Revenue,2024-10-30,P11550252-P11197056-P11615130,96056,Water/Sewer,Sustainable Water,Yes,25,0.26,1,1,1,0,0,4,11,0,1,3,0,0,3,0,2,0
562361BC8,City of Manchester NH Sewer Revenue,2024-10-30,P11932461-P11377053-P11815454,105849,Water/Sewer,Sustainable Water,Yes,35,0.331,1,1,2,0,0,10,10,0,2,4,0,0,4,0,2,1
